,fips_code,county,state,c3_data_id
2284,40121.0,Pittsburg,Oklahoma,Pittsburg_Oklahoma_UnitedStates
2286,49031.0,Piute,Utah,Piute_Utah_UnitedStates
2290,31141.0,Platte,Nebraska,Platte_Nebraska_UnitedStates
2291,56031.0,Platte,Wyoming,Platte_Wyoming_UnitedStates
2292,54073.0,Pleasants,WestVirginia,Pleasants_WestVirginia_UnitedStates
2293,6063.0,Plumas,California,Plumas_California_UnitedStates
2296,19151.0,Pocahontas,Iowa,Pocahontas_Iowa_UnitedStates
2297,54075.0,Pocahontas,WestVirginia,Pocahontas_WestVirginia_UnitedStates
2300,5113.0,Polk,Arkansas,Polk_Arkansas_UnitedStates
2306,31143.0,Polk,Nebraska,Polk_Nebraska_UnitedStates
2307,37149.0,Polk,NorthCarolina,Polk_NorthCarolina_UnitedStates
2310,48373.0,Polk,Texas,Polk_Texas_UnitedStates
2311,55095.0,Polk,Wisconsin,Polk_Wisconsin_UnitedStates
2312,30073.0,Pondera,Montana,Pondera_Montana_UnitedStates
2313,28115.0,Pontotoc,Mississippi,Pontotoc_Mississippi_UnitedStates
2314,40123.0,Pontotoc,Oklahoma,Pontotoc_Oklahoma_UnitedStates
2315,5115.0,Pope,Arkansas,Pope_Arkansas_UnitedStates
2316,17151.0,Pope,Illinois,Pope_Illinois_UnitedStates
2317,27121.0,Pope,Minnesota,Pope_Minnesota_UnitedStates
2327,42105.0,Potter,Pennsylvania,Potter_Pennsylvania_UnitedStates
2328,46107.0,Potter,SouthDakota,Potter_SouthDakota_UnitedStates
2330,30075.0,PowderRiver,Montana,PowderRiver_Montana_UnitedStates
2331,21197.0,Powell,Kentucky,Powell_Kentucky_UnitedStates
2332,30077.0,Powell,Montana,Powell_Montana_UnitedStates
2333,16077.0,Power,Idaho,Power_Idaho_UnitedStates
2334,19157.0,Poweshiek,Iowa,Poweshiek_Iowa_UnitedStates
2336,5117.0,Prairie,Arkansas,Prairie_Arkansas_UnitedStates
2337,30079.0,Prairie,Montana,Prairie_Montana_UnitedStates
2338,20151.0,Pratt,Kansas,Pratt_Kansas_UnitedStates
2339,39135.0,Preble,Ohio,Preble_Ohio_UnitedStates
2340,28117.0,Prentiss,Mississippi,Prentiss_Mississippi_UnitedStates
2341,48377.0,Presidio,Texas,Presidio_Texas_UnitedStates
2342,26141.0,PresqueIsle,Michigan,PresqueIsle_Michigan_UnitedStates
2344,55099.0,Price,Wisconsin,Price_Wisconsin_UnitedStates
2345,51147.0,PrinceEdward,Virginia,PrinceEdward_Virginia_UnitedStates
2351,8099.0,Prowers,Colorado,Prowers_Colorado_UnitedStates
2355,17153.0,Pulaski,Illinois,Pulaski_Illinois_UnitedStates
2356,18131.0,Pulaski,Indiana,Pulaski_Indiana_UnitedStates
2357,21199.0,Pulaski,Kentucky,Pulaski_Kentucky_UnitedStates
2358,29169.0,Pulaski,Missouri,Pulaski_Missouri_UnitedStates
2360,40127.0,Pushmataha,Oklahoma,Pushmataha_Oklahoma_UnitedStates
2362,13237.0,Putnam,Georgia,Putnam_Georgia_UnitedStates
2363,17155.0,Putnam,Illinois,Putnam_Illinois_UnitedStates
2365,29171.0,Putnam,Missouri,Putnam_Missouri_UnitedStates
2367,39137.0,Putnam,Ohio,Putnam_Ohio_UnitedStates
2370,35037.0,Quay,NewMexico,Quay_NewMexico_UnitedStates
2373,13239.0,Quitman,Georgia,Quitman_Georgia_UnitedStates
2374,28119.0,Quitman,Mississippi,Quitman_Mississippi_UnitedStates
2375,13241.0,Rabun,Georgia,Rabun_Georgia_UnitedStates
2378,48379.0,Rains,Texas,Rains_Texas_UnitedStates
2380,29173.0,Ralls,Missouri,Ralls_Missouri_UnitedStates
2382,38071.0,Ramsey,NorthDakota,Ramsey_NorthDakota_UnitedStates
2384,1111.0,Randolph,Alabama,Randolph_Alabama_UnitedStates
2385,5121.0,Randolph,Arkansas,Randolph_Arkansas_UnitedStates
2386,13243.0,Randolph,Georgia,Randolph_Georgia_UnitedStates
2387,17157.0,Randolph,Illinois,Randolph_Illinois_UnitedStates
2388,18135.0,Randolph,Indiana,Randolph_Indiana_UnitedStates
2391,54083.0,Randolph,WestVirginia,Randolph_WestVirginia_UnitedStates
2393,38073.0,Ransom,NorthDakota,Ransom_NorthDakota_UnitedStates
2396,30081.0,Ravalli,Montana,Ravalli_Montana_UnitedStates
2397,20153.0,Rawlins,Kansas,Rawlins_Kansas_UnitedStates
2399,48383.0,Reagan,Texas,Reagan_Texas_UnitedStates
2400,48385.0,Real,Texas,Real_Texas_UnitedStates
2401,27125.0,RedLake,Minnesota,RedLake_Minnesota_UnitedStates
2402,22081.0,RedRiver,Louisiana,RedRiver_Louisiana_UnitedStates
2403,48387.0,RedRiver,Texas,RedRiver_Texas_UnitedStates
2404,31145.0,RedWillow,Nebraska,RedWillow_Nebraska_UnitedStates
2405,27127.0,Redwood,Minnesota,Redwood_Minnesota_UnitedStates
2406,48389.0,Reeves,Texas,Reeves_Texas_UnitedStates
2407,48391.0,Refugio,Texas,Refugio_Texas_UnitedStates
2410,27129.0,Renville,Minnesota,Renville_Minnesota_UnitedStates
2411,38075.0,Renville,NorthDakota,Renville_NorthDakota_UnitedStates
2412,20157.0,Republic,Kansas,Republic_Kansas_UnitedStates
2413,29179.0,Reynolds,Missouri,Reynolds_Missouri_UnitedStates
2415,20159.0,Rice,Kansas,Rice_Kansas_UnitedStates
2417,49033.0,Rich,Utah,Rich_Utah_UnitedStates
2418,31147.0,Richardson,Nebraska,Richardson_Nebraska_UnitedStates
2419,17159.0,Richland,Illinois,Richland_Illinois_UnitedStates
2420,22083.0,Richland,Louisiana,Richland_Louisiana_UnitedStates
2421,30083.0,Richland,Montana,Richland_Montana_UnitedStates
2425,55103.0,Richland,Wisconsin,Richland_Wisconsin_UnitedStates
2429,37153.0,Richmond,NorthCarolina,Richmond_NorthCarolina_UnitedStates
2430,51159.0,Richmond,Virginia,Richmond_Virginia_UnitedStates
2432,19159.0,Ringgold,Iowa,Ringgold_Iowa_UnitedStates
2434,8103.0,RioBlanco,Colorado,RioBlanco_Colorado_UnitedStates
2435,8105.0,RioGrande,Colorado,RioGrande_Colorado_UnitedStates
2436,18137.0,Ripley,Indiana,Ripley_Indiana_UnitedStates
2437,29181.0,Ripley,Missouri,Ripley_Missouri_UnitedStates
2438,54085.0,Ritchie,WestVirginia,Ritchie_WestVirginia_UnitedStates
2441,54087.0,Roane,WestVirginia,Roane_WestVirginia_UnitedStates
2444,46109.0,Roberts,SouthDakota,Roberts_SouthDakota_UnitedStates
2445,48393.0,Roberts,Texas,Roberts_Texas_UnitedStates
2446,21201.0,Robertson,Kentucky,Robertson_Kentucky_UnitedStates
2451,27133.0,Rock,Minnesota,Rock_Minnesota_UnitedStates
2452,31149.0,Rock,Nebraska,Rock_Nebraska_UnitedStates
2454,51163.0,Rockbridge,Virginia,Rockbridge_Virginia_UnitedStates
2455,21203.0,Rockcastle,Kentucky,Rockcastle_Kentucky_UnitedStates
2462,40129.0,RogerMills,Oklahoma,RogerMills_Oklahoma_UnitedStates
2464,38079.0,Rolette,NorthDakota,Rolette_NorthDakota_UnitedStates
2465,20163.0,Rooks,Kansas,Rooks_Kansas_UnitedStates
2466,30085.0,Roosevelt,Montana,Roosevelt_Montana_UnitedStates
2467,35041.0,Roosevelt,NewMexico,Roosevelt_NewMexico_UnitedStates
2468,26143.0,Roscommon,Michigan,Roscommon_Michigan_UnitedStates
2469,27135.0,Roseau,Minnesota,Roseau_Minnesota_UnitedStates
2470,30087.0,Rosebud,Montana,Rosebud_Montana_UnitedStates
2472,8107.0,Routt,Colorado,Routt_Colorado_UnitedStates
2473,21205.0,Rowan,Kentucky,Rowan_Kentucky_UnitedStates
2475,48399.0,Runnels,Texas,Runnels_Texas_UnitedStates
2476,18139.0,Rush,Indiana,Rush_Indiana_UnitedStates
2477,20165.0,Rush,Kansas,Rush_Kansas_UnitedStates
2479,55107.0,Rusk,Wisconsin,Rusk_Wisconsin_UnitedStates
2481,20167.0,Russell,Kansas,Russell_Kansas_UnitedStates
2482,21207.0,Russell,Kentucky,Russell_Kentucky_UnitedStates
2483,51167.0,Russell,Virginia,Russell_Virginia_UnitedStates
2487,22085.0,Sabine,Louisiana,Sabine_Louisiana_UnitedStates
2488,48403.0,Sabine,Texas,Sabine_Texas_UnitedStates
2489,19161.0,Sac,Iowa,Sac_Iowa_UnitedStates
2493,8109.0,Saguache,Colorado,Saguache_Colorado_UnitedStates
2497,17165.0,Saline,Illinois,Saline_Illinois_UnitedStates
2498,20169.0,Saline,Kansas,Saline_Kansas_UnitedStates
2500,31151.0,Saline,Nebraska,Saline_Nebraska_UnitedStates
2503,37163.0,Sampson,NorthCarolina,Sampson_NorthCarolina_UnitedStates
2504,48405.0,SanAugustine,Texas,SanAugustine_Texas_UnitedStates
2509,48407.0,SanJacinto,Texas,SanJacinto_Texas_UnitedStates
2511,8111.0,SanJuan,Colorado,SanJuan_Colorado_UnitedStates
2513,49037.0,SanJuan,Utah,SanJuan_Utah_UnitedStates
2514,53055.0,SanJuan,Washington,SanJuan_Washington_UnitedStates
2517,8113.0,SanMiguel,Colorado,SanMiguel_Colorado_UnitedStates
2520,48411.0,SanSaba,Texas,SanSaba_Texas_UnitedStates
2521,46111.0,Sanborn,SouthDakota,Sanborn_SouthDakota_UnitedStates
2522,30089.0,Sanders,Montana,Sanders_Montana_UnitedStates
2526,26151.0,Sanilac,Michigan,Sanilac_Michigan_UnitedStates
2527,49039.0,Sanpete,Utah,Sanpete_Utah_UnitedStates
2536,38081.0,Sargent,NorthDakota,Sargent_NorthDakota_UnitedStates
2540,55113.0,Sawyer,Wisconsin,Sawyer_Wisconsin_UnitedStates
2542,48413.0,Schleicher,Texas,Schleicher_Texas_UnitedStates
2545,26153.0,Schoolcraft,Michigan,Schoolcraft_Michigan_UnitedStates
2546,17169.0,Schuyler,Illinois,Schuyler_Illinois_UnitedStates
2547,29197.0,Schuyler,Missouri,Schuyler_Missouri_UnitedStates
2548,36097.0,Schuyler,NewYork,Schuyler_NewYork_UnitedStates
2551,29199.0,Scotland,Missouri,Scotland_Missouri_UnitedStates
2553,5127.0,Scott,Arkansas,Scott_Arkansas_UnitedStates
2554,17171.0,Scott,Illinois,Scott_Illinois_UnitedStates
2557,20171.0,Scott,Kansas,Scott_Kansas_UnitedStates
2560,28123.0,Scott,Mississippi,Scott_Mississippi_UnitedStates
2562,47151.0,Scott,Tennessee,Scott_Tennessee_UnitedStates
2564,31157.0,ScottsBluff,Nebraska,ScottsBluff_Nebraska_UnitedStates
2565,13251.0,Screven,Georgia,Screven_Georgia_UnitedStates
2566,48415.0,Scurry,Texas,Scurry_Texas_UnitedStates
2567,5129.0,Searcy,Arkansas,Searcy_Arkansas_UnitedStates
2569,8115.0,Sedgwick,Colorado,Sedgwick_Colorado_UnitedStates
2572,13253.0,Seminole,Georgia,Seminole_Georgia_UnitedStates
2573,40133.0,Seminole,Oklahoma,Seminole_Oklahoma_UnitedStates
2578,5133.0,Sevier,Arkansas,Sevier_Arkansas_UnitedStates
2580,49041.0,Sevier,Utah,Sevier_Utah_UnitedStates
2581,20175.0,Seward,Kansas,Seward_Kansas_UnitedStates
2583,48417.0,Shackelford,Texas,Shackelford_Texas_UnitedStates
2584,29203.0,Shannon,Missouri,Shannon_Missouri_UnitedStates
2585,28125.0,Sharkey,Mississippi,Sharkey_Mississippi_UnitedStates
2586,5135.0,Sharp,Arkansas,Sharp_Arkansas_UnitedStates
2592,17173.0,Shelby,Illinois,Shelby_Illinois_UnitedStates
2594,19165.0,Shelby,Iowa,Shelby_Iowa_UnitedStates
2596,29205.0,Shelby,Missouri,Shelby_Missouri_UnitedStates
2599,48419.0,Shelby,Texas,Shelby_Texas_UnitedStates
2600,51171.0,Shenandoah,Virginia,Shenandoah_Virginia_UnitedStates
2602,20179.0,Sheridan,Kansas,Sheridan_Kansas_UnitedStates
2603,30091.0,Sheridan,Montana,Sheridan_Montana_UnitedStates
2604,31161.0,Sheridan,Nebraska,Sheridan_Nebraska_UnitedStates
2605,38083.0,Sheridan,NorthDakota,Sheridan_NorthDakota_UnitedStates
2606,56033.0,Sheridan,Wyoming,Sheridan_Wyoming_UnitedStates
2607,20181.0,Sherman,Kansas,Sherman_Kansas_UnitedStates
2608,31163.0,Sherman,Nebraska,Sherman_Nebraska_UnitedStates
2609,41055.0,Sherman,Oregon,Sherman_Oregon_UnitedStates
2610,48421.0,Sherman,Texas,Sherman_Texas_UnitedStates
2612,16079.0,Shoshone,Idaho,Shoshone_Idaho_UnitedStates
2614,6091.0,Sierra,California,Sierra_California_UnitedStates
2615,35051.0,Sierra,NewMexico,Sierra_NewMexico_UnitedStates
2616,30093.0,SilverBow,Montana,SilverBow_Montana_UnitedStates
2617,21213.0,Simpson,Kentucky,Simpson_Kentucky_UnitedStates
2619,19167.0,Sioux,Iowa,Sioux_Iowa_UnitedStates
2620,31165.0,Sioux,Nebraska,Sioux_Nebraska_UnitedStates
2621,38085.0,Sioux,NorthDakota,Sioux_NorthDakota_UnitedStates
2622,6093.0,Siskiyou,California,Siskiyou_California_UnitedStates
2623,2220.0,Sitka,Alaska,Sitka_Alaska_UnitedStates
2627,38087.0,Slope,NorthDakota,Slope_NorthDakota_UnitedStates
2628,20183.0,Smith,Kansas,Smith_Kansas_UnitedStates
2629,28129.0,Smith,Mississippi,Smith_Mississippi_UnitedStates
2632,51173.0,Smyth,Virginia,Smyth_Virginia_UnitedStates
2634,42109.0,Snyder,Pennsylvania,Snyder_Pennsylvania_UnitedStates
2635,35053.0,Socorro,NewMexico,Socorro_NewMexico_UnitedStates
2637,23025.0,Somerset,Maine,Somerset_Maine_UnitedStates
2643,51175.0,Southampton,Virginia,Southampton_Virginia_UnitedStates
2644,2240.0,SoutheastFairbanks,Alaska,SoutheastFairbanks_Alaska_UnitedStates
2647,18147.0,Spencer,Indiana,Spencer_Indiana_UnitedStates
2649,46115.0,Spink,SouthDakota,Spink_SouthDakota_UnitedStates
2658,29185.0,St.Clair,Missouri,St.Clair_Missouri_UnitedStates
2678,20185.0,Stafford,Kansas,Stafford_Kansas_UnitedStates
2681,46117.0,Stanley,SouthDakota,Stanley_SouthDakota_UnitedStates
2683,20187.0,Stanton,Kansas,Stanton_Kansas_UnitedStates
2684,31167.0,Stanton,Nebraska,Stanton_Nebraska_UnitedStates
2685,17175.0,Stark,Illinois,Stark_Illinois_UnitedStates
2686,38089.0,Stark,NorthDakota,Stark_NorthDakota_UnitedStates
2688,18149.0,Starke,Indiana,Starke_Indiana_UnitedStates
2691,29186.0,Ste.Genevieve,Missouri,Ste.Genevieve_Missouri_UnitedStates
2693,27147.0,Steele,Minnesota,Steele_Minnesota_UnitedStates
2694,38091.0,Steele,NorthDakota,Steele_NorthDakota_UnitedStates
2695,13257.0,Stephens,Georgia,Stephens_Georgia_UnitedStates
2697,48429.0,Stephens,Texas,Stephens_Texas_UnitedStates
2699,48431.0,Sterling,Texas,Sterling_Texas_UnitedStates
2700,18151.0,Steuben,Indiana,Steuben_Indiana_UnitedStates
2702,20189.0,Stevens,Kansas,Stevens_Kansas_UnitedStates
2703,27149.0,Stevens,Minnesota,Stevens_Minnesota_UnitedStates
2705,13259.0,Stewart,Georgia,Stewart_Georgia_UnitedStates
2706,47161.0,Stewart,Tennessee,Stewart_Tennessee_UnitedStates
2707,30095.0,Stillwater,Montana,Stillwater_Montana_UnitedStates
2708,29207.0,Stoddard,Missouri,Stoddard_Missouri_UnitedStates
2710,5137.0,Stone,Arkansas,Stone_Arkansas_UnitedStates
2711,28131.0,Stone,Mississippi,Stone_Mississippi_UnitedStates
2713,48433.0,Stonewall,Texas,Stonewall_Texas_UnitedStates
2717,38093.0,Stutsman,NorthDakota,Stutsman_NorthDakota_UnitedStates
2718,56035.0,Sublette,Wyoming,Sublette_Wyoming_UnitedStates
2723,29211.0,Sullivan,Missouri,Sullivan_Missouri_UnitedStates
2724,33019.0,Sullivan,NewHampshire,Sullivan_NewHampshire_UnitedStates
2725,36105.0,Sullivan,NewYork,Sullivan_NewYork_UnitedStates
2726,42113.0,Sullivan,Pennsylvania,Sullivan_Pennsylvania_UnitedStates
2728,46119.0,Sully,SouthDakota,Sully_SouthDakota_UnitedStates
2729,54089.0,Summers,WestVirginia,Summers_WestVirginia_UnitedStates
2730,8117.0,Summit,Colorado,Summit_Colorado_UnitedStates
2735,1119.0,Sumter,Alabama,Sumter_Alabama_UnitedStates
2739,28133.0,Sunflower,Mississippi,Sunflower_Mississippi_UnitedStates
2741,51181.0,Surry,Virginia,Surry_Virginia_UnitedStates
2742,42115.0,Susquehanna,Pennsylvania,Susquehanna_Pennsylvania_UnitedStates
2747,48435.0,Sutton,Texas,Sutton_Texas_UnitedStates
2748,12121.0,Suwannee,Florida,Suwannee_Florida_UnitedStates
2749,37173.0,Swain,NorthCarolina,Swain_NorthCarolina_UnitedStates
2750,30097.0,SweetGrass,Montana,SweetGrass_Montana_UnitedStates
2751,56037.0,Sweetwater,Wyoming,Sweetwater_Wyoming_UnitedStates
2752,27151.0,Swift,Minnesota,Swift_Minnesota_UnitedStates
2753,48437.0,Swisher,Texas,Swisher_Texas_UnitedStates
2754,18155.0,Switzerland,Indiana,Switzerland_Indiana_UnitedStates
2755,13263.0,Talbot,Georgia,Talbot_Georgia_UnitedStates
2757,13265.0,Taliaferro,Georgia,Taliaferro_Georgia_UnitedStates
2759,28135.0,Tallahatchie,Mississippi,Tallahatchie_Mississippi_UnitedStates
2760,1123.0,Tallapoosa,Alabama,Tallapoosa_Alabama_UnitedStates
2761,19171.0,Tama,Iowa,Tama_Iowa_UnitedStates
2764,35055.0,Taos,NewMexico,Taos_NewMexico_UnitedStates
2767,13267.0,Tattnall,Georgia,Tattnall_Georgia_UnitedStates
2768,12123.0,Taylor,Florida,Taylor_Florida_UnitedStates
2769,13269.0,Taylor,Georgia,Taylor_Georgia_UnitedStates
2770,19173.0,Taylor,Iowa,Taylor_Iowa_UnitedStates
2771,21217.0,Taylor,Kentucky,Taylor_Kentucky_UnitedStates
2774,55119.0,Taylor,Wisconsin,Taylor_Wisconsin_UnitedStates
2776,51185.0,Tazewell,Virginia,Tazewell_Virginia_UnitedStates
2778,13271.0,Telfair,Georgia,Telfair_Georgia_UnitedStates
2780,22107.0,Tensas,Louisiana,Tensas_Louisiana_UnitedStates
2783,48443.0,Terrell,Texas,Terrell_Texas_UnitedStates
2784,48445.0,Terry,Texas,Terry_Texas_UnitedStates
2785,16081.0,Teton,Idaho,Teton_Idaho_UnitedStates
2786,30099.0,Teton,Montana,Teton_Montana_UnitedStates
2787,56039.0,Teton,Wyoming,Teton_Wyoming_UnitedStates
2788,29215.0,Texas,Missouri,Texas_Missouri_UnitedStates
2789,40139.0,Texas,Oklahoma,Texas_Oklahoma_UnitedStates
2790,31169.0,Thayer,Nebraska,Thayer_Nebraska_UnitedStates
2792,20193.0,Thomas,Kansas,Thomas_Kansas_UnitedStates
2793,31171.0,Thomas,Nebraska,Thomas_Nebraska_UnitedStates
2794,48447.0,Throckmorton,Texas,Throckmorton_Texas_UnitedStates
2795,31173.0,Thurston,Nebraska,Thurston_Nebraska_UnitedStates
2797,13277.0,Tift,Georgia,Tift_Georgia_UnitedStates
2798,41057.0,Tillamook,Oregon,Tillamook_Oregon_UnitedStates
2799,40141.0,Tillman,Oklahoma,Tillman_Oklahoma_UnitedStates
2801,42117.0,Tioga,Pennsylvania,Tioga_Pennsylvania_UnitedStates
2802,28139.0,Tippah,Mississippi,Tippah_Mississippi_UnitedStates
2804,18159.0,Tipton,Indiana,Tipton_Indiana_UnitedStates
2806,28141.0,Tishomingo,Mississippi,Tishomingo_Mississippi_UnitedStates
2807,48449.0,Titus,Texas,Titus_Texas_UnitedStates
2808,21219.0,Todd,Kentucky,Todd_Kentucky_UnitedStates
2809,27153.0,Todd,Minnesota,Todd_Minnesota_UnitedStates
2810,46121.0,Todd,SouthDakota,Todd_SouthDakota_UnitedStates
2815,30101.0,Toole,Montana,Toole_Montana_UnitedStates
2816,13279.0,Toombs,Georgia,Toombs_Georgia_UnitedStates
2818,38095.0,Towner,NorthDakota,Towner_NorthDakota_UnitedStates
2819,13281.0,Towns,Georgia,Towns_Georgia_UnitedStates
2820,38097.0,Traill,NorthDakota,Traill_NorthDakota_UnitedStates
2822,27155.0,Traverse,Minnesota,Traverse_Minnesota_UnitedStates
2824,30103.0,Treasure,Montana,Treasure_Montana_UnitedStates
2825,20195.0,Trego,Kansas,Trego_Kansas_UnitedStates
2826,55121.0,Trempealeau,Wisconsin,Trempealeau_Wisconsin_UnitedStates
2827,13283.0,Treutlen,Georgia,Treutlen_Georgia_UnitedStates
2830,6105.0,Trinity,California,Trinity_California_UnitedStates
2831,48455.0,Trinity,Texas,Trinity_Texas_UnitedStates
2832,46123.0,Tripp,SouthDakota,Tripp_SouthDakota_UnitedStates
2836,54093.0,Tucker,WestVirginia,Tucker_WestVirginia_UnitedStates
2841,13287.0,Turner,Georgia,Turner_Georgia_UnitedStates
2845,26157.0,Tuscola,Michigan,Tuscola_Michigan_UnitedStates
2846,13289.0,Twiggs,Georgia,Twiggs_Georgia_UnitedStates
2847,16083.0,TwinFalls,Idaho,TwinFalls_Idaho_UnitedStates
2848,48457.0,Tyler,Texas,Tyler_Texas_UnitedStates
2849,54095.0,Tyler,WestVirginia,Tyler_WestVirginia_UnitedStates
2850,37177.0,Tyrrell,NorthCarolina,Tyrrell_NorthCarolina_UnitedStates
2851,56041.0,Uinta,Wyoming,Uinta_Wyoming_UnitedStates
2853,49047.0,Uintah,Utah,Uintah_Utah_UnitedStates
2857,5139.0,Union,Arkansas,Union_Arkansas_UnitedStates
2858,12125.0,Union,Florida,Union_Florida_UnitedStates
2859,13291.0,Union,Georgia,Union_Georgia_UnitedStates
2860,17181.0,Union,Illinois,Union_Illinois_UnitedStates
2862,19175.0,Union,Iowa,Union_Iowa_UnitedStates
2863,21225.0,Union,Kentucky,Union_Kentucky_UnitedStates
2865,28145.0,Union,Mississippi,Union_Mississippi_UnitedStates
2867,35059.0,Union,NewMexico,Union_NewMexico_UnitedStates
2870,41061.0,Union,Oregon,Union_Oregon_UnitedStates
2876,54097.0,Upshur,WestVirginia,Upshur_WestVirginia_UnitedStates
2878,48461.0,Upton,Texas,Upton_Texas_UnitedStates
2881,48465.0,ValVerde,Texas,ValVerde_Texas_UnitedStates
2883,2261.0,Valdez-Cordova,Alaska,Valdez-Cordova_Alaska_UnitedStates
2885,16085.0,Valley,Idaho,Valley_Idaho_UnitedStates
2886,30105.0,Valley,Montana,Valley_Montana_UnitedStates
2887,31175.0,Valley,Nebraska,Valley_Nebraska_UnitedStates
2888,5141.0,VanBuren,Arkansas,VanBuren_Arkansas_UnitedStates
2889,19177.0,VanBuren,Iowa,VanBuren_Iowa_UnitedStates
2891,47175.0,VanBuren,Tennessee,VanBuren_Tennessee_UnitedStates
2893,48467.0,VanZandt,Texas,VanZandt_Texas_UnitedStates
2901,22115.0,Vernon,Louisiana,Vernon_Louisiana_UnitedStates
2902,29217.0,Vernon,Missouri,Vernon_Missouri_UnitedStates
2903,55123.0,Vernon,Wisconsin,Vernon_Wisconsin_UnitedStates
2906,55125.0,Vilas,Wisconsin,Vilas_Wisconsin_UnitedStates
2907,39163.0,Vinton,Ohio,Vinton_Ohio_UnitedStates
2910,17185.0,Wabash,Illinois,Wabash_Illinois_UnitedStates
2914,27159.0,Wadena,Minnesota,Wadena_Minnesota_UnitedStates
2916,53069.0,Wahkiakum,Washington,Wahkiakum_Washington_UnitedStates
2919,23027.0,Waldo,Maine,Waldo_Maine_UnitedStates
2924,20199.0,Wallace,Kansas,Wallace_Kansas_UnitedStates
2926,41063.0,Wallowa,Oregon,Wallowa_Oregon_UnitedStates
2927,38099.0,Walsh,NorthDakota,Walsh_NorthDakota_UnitedStates
2928,28147.0,Walthall,Mississippi,Walthall_Mississippi_UnitedStates
2931,46129.0,Walworth,SouthDakota,Walworth_SouthDakota_UnitedStates
2933,19179.0,Wapello,Iowa,Wapello_Iowa_UnitedStates
2934,38101.0,Ward,NorthDakota,Ward_NorthDakota_UnitedStates
2935,48475.0,Ward,Texas,Ward_Texas_UnitedStates
2936,13299.0,Ware,Georgia,Ware_Georgia_UnitedStates
2937,13301.0,Warren,Georgia,Warren_Georgia_UnitedStates
2938,17187.0,Warren,Illinois,Warren_Illinois_UnitedStates
2939,18171.0,Warren,Indiana,Warren_Indiana_UnitedStates
2946,37185.0,Warren,NorthCarolina,Warren_NorthCarolina_UnitedStates
2954,27161.0,Waseca,Minnesota,Waseca_Minnesota_UnitedStates
2955,56043.0,Washakie,Wyoming,Washakie_Wyoming_UnitedStates
2956,55129.0,Washburn,Wisconsin,Washburn_Wisconsin_UnitedStates
2957,1129.0,Washington,Alabama,Washington_Alabama_UnitedStates
2959,8121.0,Washington,Colorado,Washington_Colorado_UnitedStates
2960,12133.0,Washington,Florida,Washington_Florida_UnitedStates
2961,13303.0,Washington,Georgia,Washington_Georgia_UnitedStates
2962,16087.0,Washington,Idaho,Washington_Idaho_UnitedStates
2963,17189.0,Washington,Illinois,Washington_Illinois_UnitedStates
2966,20201.0,Washington,Kansas,Washington_Kansas_UnitedStates
2967,21229.0,Washington,Kentucky,Washington_Kentucky_UnitedStates
2969,23029.0,Washington,Maine,Washington_Maine_UnitedStates
2972,28151.0,Washington,Mississippi,Washington_Mississippi_UnitedStates
2973,29221.0,Washington,Missouri,Washington_Missouri_UnitedStates
2976,37187.0,Washington,NorthCarolina,Washington_NorthCarolina_UnitedStates
2988,40149.0,Washita,Oklahoma,Washita_Oklahoma_UnitedStates
2991,37189.0,Watauga,NorthCarolina,Watauga_NorthCarolina_UnitedStates
2992,27165.0,Watonwan,Minnesota,Watonwan_Minnesota_UnitedStates
2994,55135.0,Waupaca,Wisconsin,Waupaca_Wisconsin_UnitedStates
2995,55137.0,Waushara,Wisconsin,Waushara_Wisconsin_UnitedStates
2997,17191.0,Wayne,Illinois,Wayne_Illinois_UnitedStates
2998,18177.0,Wayne,Indiana,Wayne_Indiana_UnitedStates
2999,19185.0,Wayne,Iowa,Wayne_Iowa_UnitedStates
3000,21231.0,Wayne,Kentucky,Wayne_Kentucky_UnitedStates
3002,28153.0,Wayne,Mississippi,Wayne_Mississippi_UnitedStates
3003,29223.0,Wayne,Missouri,Wayne_Missouri_UnitedStates
3004,31179.0,Wayne,Nebraska,Wayne_Nebraska_UnitedStates
3008,42127.0,Wayne,Pennsylvania,Wayne_Pennsylvania_UnitedStates
3009,47181.0,Wayne,Tennessee,Wayne_Tennessee_UnitedStates
3010,49055.0,Wayne,Utah,Wayne_Utah_UnitedStates
3013,47183.0,Weakley,Tennessee,Weakley_Tennessee_UnitedStates
3017,13307.0,Webster,Georgia,Webster_Georgia_UnitedStates
3018,19187.0,Webster,Iowa,Webster_Iowa_UnitedStates
3019,21233.0,Webster,Kentucky,Webster_Kentucky_UnitedStates
3021,28155.0,Webster,Mississippi,Webster_Mississippi_UnitedStates
3023,31181.0,Webster,Nebraska,Webster_Nebraska_UnitedStates
3024,54101.0,Webster,WestVirginia,Webster_WestVirginia_UnitedStates
3027,38103.0,Wells,NorthDakota,Wells_NorthDakota_UnitedStates
3029,22123.0,WestCarroll,Louisiana,WestCarroll_Louisiana_UnitedStates
3033,51193.0,Westmoreland,Virginia,Westmoreland_Virginia_UnitedStates
3034,56045.0,Weston,Wyoming,Weston_Wyoming_UnitedStates
3035,54103.0,Wetzel,WestVirginia,Wetzel_WestVirginia_UnitedStates
3036,26165.0,Wexford,Michigan,Wexford_Michigan_UnitedStates
3040,30107.0,Wheatland,Montana,Wheatland_Montana_UnitedStates
3041,13309.0,Wheeler,Georgia,Wheeler_Georgia_UnitedStates
