,dates,Alabama_UnitedStates.JHU_ConfirmedCases.data,Alabama_UnitedStates.JHU_ConfirmedCases.missing,Alabama_UnitedStates.CTP_CovidCases_AIAN.data,Alabama_UnitedStates.CTP_CovidCases_AIAN.missing,Alabama_UnitedStates.CTP_CovidCases_Asian.data,Alabama_UnitedStates.CTP_CovidCases_Asian.missing,Alabama_UnitedStates.JHU_ConfirmedDeaths.data,Alabama_UnitedStates.JHU_ConfirmedDeaths.missing,Florida_UnitedStates.JHU_ConfirmedCases.data,Florida_UnitedStates.JHU_ConfirmedCases.missing,Florida_UnitedStates.CTP_CovidCases_AIAN.data,Florida_UnitedStates.CTP_CovidCases_AIAN.missing,Florida_UnitedStates.CTP_CovidCases_Asian.data,Florida_UnitedStates.CTP_CovidCases_Asian.missing,Florida_UnitedStates.JHU_ConfirmedDeaths.data,Florida_UnitedStates.JHU_ConfirmedDeaths.missing,Kansas_UnitedStates.JHU_ConfirmedCases.data,Kansas_UnitedStates.JHU_ConfirmedCases.missing,Kansas_UnitedStates.CTP_CovidCases_AIAN.data,Kansas_UnitedStates.CTP_CovidCases_AIAN.missing,Kansas_UnitedStates.CTP_CovidCases_Asian.data,Kansas_UnitedStates.CTP_CovidCases_Asian.missing,Kansas_UnitedStates.JHU_ConfirmedDeaths.data,Kansas_UnitedStates.JHU_ConfirmedDeaths.missing,Texas_UnitedStates.JHU_ConfirmedCases.data,Texas_UnitedStates.JHU_ConfirmedCases.missing,Texas_UnitedStates.CTP_CovidCases_AIAN.data,Texas_UnitedStates.CTP_CovidCases_AIAN.missing,Texas_UnitedStates.CTP_CovidCases_Asian.data,Texas_UnitedStates.CTP_CovidCases_Asian.missing,Texas_UnitedStates.JHU_ConfirmedDeaths.data,Texas_UnitedStates.JHU_ConfirmedDeaths.missing,Michigan_UnitedStates.JHU_ConfirmedCases.data,Michigan_UnitedStates.JHU_ConfirmedCases.missing,Michigan_UnitedStates.CTP_CovidCases_AIAN.data,Michigan_UnitedStates.CTP_CovidCases_AIAN.missing,Michigan_UnitedStates.CTP_CovidCases_Asian.data,Michigan_UnitedStates.CTP_CovidCases_Asian.missing,Michigan_UnitedStates.JHU_ConfirmedDeaths.data,Michigan_UnitedStates.JHU_ConfirmedDeaths.missing,Alaska_UnitedStates.JHU_ConfirmedCases.data,Alaska_UnitedStates.JHU_ConfirmedCases.missing,Alaska_UnitedStates.CTP_CovidCases_AIAN.data,Alaska_UnitedStates.CTP_CovidCases_AIAN.missing,Alaska_UnitedStates.CTP_CovidCases_Asian.data,Alaska_UnitedStates.CTP_CovidCases_Asian.missing,Alaska_UnitedStates.JHU_ConfirmedDeaths.data,Alaska_UnitedStates.JHU_ConfirmedDeaths.missing,California_UnitedStates.JHU_ConfirmedCases.data,California_UnitedStates.JHU_ConfirmedCases.missing,California_UnitedStates.CTP_CovidCases_AIAN.data,California_UnitedStates.CTP_CovidCases_AIAN.missing,California_UnitedStates.CTP_CovidCases_Asian.data,California_UnitedStates.CTP_CovidCases_Asian.missing,California_UnitedStates.JHU_ConfirmedDeaths.data,California_UnitedStates.JHU_ConfirmedDeaths.missing,Illinois_UnitedStates.JHU_ConfirmedCases.data,Illinois_UnitedStates.JHU_ConfirmedCases.missing,Illinois_UnitedStates.CTP_CovidCases_AIAN.data,Illinois_UnitedStates.CTP_CovidCases_AIAN.missing,Illinois_UnitedStates.CTP_CovidCases_Asian.data,Illinois_UnitedStates.CTP_CovidCases_Asian.missing,Illinois_UnitedStates.JHU_ConfirmedDeaths.data,Illinois_UnitedStates.JHU_ConfirmedDeaths.missing,Arkansas_UnitedStates.JHU_ConfirmedCases.data,Arkansas_UnitedStates.JHU_ConfirmedCases.missing,Arkansas_UnitedStates.CTP_CovidCases_AIAN.data,Arkansas_UnitedStates.CTP_CovidCases_AIAN.missing,Arkansas_UnitedStates.CTP_CovidCases_Asian.data,Arkansas_UnitedStates.CTP_CovidCases_Asian.missing,Arkansas_UnitedStates.JHU_ConfirmedDeaths.data,Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing,Arizona_UnitedStates.JHU_ConfirmedCases.data,Arizona_UnitedStates.JHU_ConfirmedCases.missing,Arizona_UnitedStates.CTP_CovidCases_AIAN.data,Arizona_UnitedStates.CTP_CovidCases_AIAN.missing,Arizona_UnitedStates.CTP_CovidCases_Asian.data,Arizona_UnitedStates.CTP_CovidCases_Asian.missing,Arizona_UnitedStates.JHU_ConfirmedDeaths.data,Arizona_UnitedStates.JHU_ConfirmedDeaths.missing
0,2020-03-25,381.0,0,0.0,100,0.0,100,1.0,0,1683.0,0,0.0,100,0.0,100,23.0,0,134.0,0,0.0,100,0.0,100,3.0,0,1272.0,0,0.0,100,0.0,100,15.0,0,2296.0,0,0.0,100,0.0,100,43.0,0,43.0,0,0.0,100,0.0,100,1.0,0,2998.0,0,0.0,100,0.0,100,65.0,0,1865.0,0,0.0,100,0.0,100,19.0,0,280.0,0,0.0,100,0.0,100,2.0,0,401.0,0,0.0,100,0.0,100,6.0,0
0,2020-03-26,517.0,0,0.0,100,0.0,100,1.0,0,2358.0,0,0.0,100,0.0,100,29.0,0,172.0,0,0.0,100,0.0,100,3.0,0,1606.0,0,0.0,100,0.0,100,21.0,0,2845.0,0,0.0,100,0.0,100,61.0,0,58.0,0,0.0,100,0.0,100,1.0,0,3899.0,0,0.0,100,0.0,100,81.0,0,2538.0,0,0.0,100,0.0,100,26.0,0,335.0,0,0.0,100,0.0,100,2.0,0,508.0,0,0.0,100,0.0,100,8.0,0
0,2020-03-27,587.0,0,0.0,100,0.0,100,4.0,0,2901.0,0,0.0,100,0.0,100,35.0,0,206.0,0,0.0,100,0.0,100,4.0,0,1980.0,0,0.0,100,0.0,100,26.0,0,3634.0,0,0.0,100,0.0,100,92.0,0,60.0,0,0.0,100,0.0,100,1.0,0,4657.0,0,0.0,100,0.0,100,94.0,0,3692.0,0,0.0,100,0.0,100,34.0,0,381.0,0,0.0,100,0.0,100,3.0,0,665.0,0,0.0,100,0.0,100,13.0,0
0,2020-03-28,694.0,0,0.0,100,0.0,100,4.0,0,3764.0,0,0.0,100,0.0,100,54.0,0,266.0,0,0.0,100,0.0,100,4.0,0,2498.0,0,0.0,100,0.0,100,30.0,0,4650.0,0,0.0,100,0.0,100,111.0,0,87.0,0,0.0,100,0.0,100,2.0,0,5107.0,0,0.0,100,0.0,100,110.0,0,3491.0,0,0.0,100,0.0,100,47.0,0,409.0,0,0.0,100,0.0,100,5.0,0,773.0,0,0.0,100,0.0,100,15.0,0
0,2020-03-29,825.0,0,0.0,100,0.0,100,10.0,0,4247.0,0,0.0,100,0.0,100,56.0,0,330.0,0,0.0,100,0.0,100,7.0,0,2835.0,0,0.0,100,0.0,100,37.0,0,5488.0,0,0.0,100,0.0,100,132.0,0,104.0,0,0.0,100,0.0,100,2.0,0,5852.0,0,0.0,100,0.0,100,124.0,0,4596.0,0,0.0,100,0.0,100,66.0,0,426.0,0,0.0,100,0.0,100,6.0,0,919.0,0,0.0,100,0.0,100,17.0,0
0,2020-03-30,899.0,0,0.0,100,0.0,100,10.0,0,5474.0,0,0.0,100,0.0,100,63.0,0,372.0,0,0.0,100,0.0,100,8.0,0,3190.0,0,0.0,100,0.0,100,45.0,0,6498.0,0,0.0,100,0.0,100,184.0,0,116.0,0,0.0,100,0.0,100,3.0,0,7138.0,0,0.0,100,0.0,100,146.0,0,5056.0,0,0.0,100,0.0,100,73.0,0,473.0,0,0.0,100,0.0,100,7.0,0,1157.0,0,0.0,100,0.0,100,20.0,0
0,2020-03-31,987.0,0,0.0,100,0.0,100,23.0,0,6742.0,0,0.0,100,0.0,100,85.0,0,434.0,0,0.0,100,0.0,100,9.0,0,3852.0,0,0.0,100,0.0,100,54.0,0,7615.0,0,0.0,100,0.0,100,259.0,0,121.0,0,0.0,100,0.0,100,3.0,0,8210.0,0,0.0,100,0.0,100,173.0,0,5994.0,0,0.0,100,0.0,100,99.0,0,523.0,0,0.0,100,0.0,100,8.0,0,1289.0,0,0.0,100,0.0,100,24.0,0
0,2020-04-01,1060.0,0,0.0,100,0.0,100,27.0,0,6956.0,0,0.0,100,0.0,100,87.0,0,485.0,0,0.0,100,0.0,100,10.0,0,4398.0,0,0.0,100,0.0,100,66.0,0,9315.0,0,0.0,100,0.0,100,335.0,0,132.0,0,0.0,100,0.0,100,3.0,0,9399.0,0,0.0,100,0.0,100,199.0,0,6980.0,0,0.0,100,0.0,100,141.0,0,584.0,0,0.0,100,0.0,100,10.0,0,1530.0,0,0.0,100,0.0,100,29.0,0
0,2020-04-02,1233.0,0,0.0,100,0.0,100,32.0,0,9008.0,0,0.0,100,0.0,100,164.0,0,553.0,0,0.0,100,0.0,100,12.0,0,5112.0,0,0.0,100,0.0,100,77.0,0,10791.0,0,0.0,100,0.0,100,417.0,0,143.0,0,0.0,100,0.0,100,3.0,0,10773.0,0,0.0,100,0.0,100,238.0,0,7695.0,0,0.0,100,0.0,100,163.0,0,643.0,0,0.0,100,0.0,100,12.0,0,1715.0,0,0.0,100,0.0,100,32.0,0
0,2020-04-03,1495.0,0,0.0,100,0.0,100,38.0,0,10268.0,0,0.0,100,0.0,100,170.0,0,630.0,0,0.0,100,0.0,100,18.0,0,5777.0,0,0.0,100,0.0,100,100.0,0,12744.0,0,0.0,100,0.0,100,479.0,0,157.0,0,0.0,100,0.0,100,3.0,0,12004.0,0,0.0,100,0.0,100,265.0,0,8904.0,0,0.0,100,0.0,100,210.0,0,704.0,0,0.0,100,0.0,100,12.0,0,1937.0,0,0.0,100,0.0,100,41.0,0
0,2020-04-04,1614.0,0,0.0,100,0.0,100,44.0,0,11545.0,0,0.0,100,0.0,100,195.0,0,699.0,0,0.0,100,0.0,100,21.0,0,6599.0,0,0.0,100,0.0,100,116.0,0,14226.0,0,0.0,100,0.0,100,540.0,0,171.0,0,0.0,100,0.0,100,5.0,0,12837.0,0,0.0,100,0.0,100,289.0,0,10357.0,0,0.0,100,0.0,100,244.0,0,743.0,0,0.0,100,0.0,100,14.0,0,2187.0,0,0.0,100,0.0,100,52.0,0
0,2020-04-05,1765.0,0,0.0,100,0.0,100,45.0,0,12350.0,0,0.0,100,0.0,100,221.0,0,751.0,0,0.0,100,0.0,100,22.0,0,7252.0,0,0.0,100,0.0,100,136.0,0,15718.0,0,0.0,100,0.0,100,617.0,0,185.0,0,0.0,100,0.0,100,6.0,0,15034.0,0,0.0,100,0.0,100,348.0,0,11259.0,0,0.0,100,0.0,100,274.0,0,837.0,0,0.0,100,0.0,100,16.0,0,2486.0,0,0.0,100,0.0,100,64.0,0
0,2020-04-06,1952.0,0,0.0,100,0.0,100,49.0,0,13324.0,0,0.0,100,0.0,100,236.0,0,849.0,0,0.0,100,0.0,100,25.0,0,8086.0,0,0.0,100,0.0,100,150.0,0,17221.0,0,0.0,100,0.0,100,727.0,0,190.0,0,0.0,100,0.0,100,6.0,0,16019.0,0,0.0,100,0.0,100,380.0,0,12262.0,0,0.0,100,0.0,100,307.0,0,875.0,0,0.0,100,0.0,100,16.0,0,2732.0,0,0.0,100,0.0,100,65.0,0
0,2020-04-07,2169.0,0,0.0,100,0.0,100,64.0,0,14545.0,0,0.0,100,0.0,100,283.0,0,912.0,0,0.0,100,0.0,100,29.0,0,8968.0,0,0.0,100,0.0,100,160.0,0,18970.0,0,0.0,100,0.0,100,845.0,0,213.0,0,0.0,100,0.0,100,6.0,0,17351.0,0,0.0,100,0.0,100,432.0,0,12271.0,0,0.0,100,0.0,100,308.0,0,946.0,0,0.0,100,0.0,100,18.0,0,2870.0,0,0.0,100,0.0,100,73.0,0
0,2020-04-08,2328.0,0,0.0,100,0.0,100,66.0,0,15456.0,0,0.0,100,0.0,100,309.0,0,1046.0,0,0.0,100,0.0,100,34.0,0,9820.0,0,0.0,100,0.0,100,189.0,0,20346.0,0,0.0,100,0.0,100,959.0,0,226.0,0,0.0,100,0.0,100,7.0,0,18897.0,0,0.0,100,0.0,100,495.0,0,15078.0,0,0.0,100,0.0,100,462.0,0,1000.0,0,0.0,100,0.0,100,18.0,0,3036.0,0,0.0,100,0.0,100,80.0,0
0,2020-04-09,2703.0,0,0.0,100,0.0,100,70.0,0,16364.0,0,0.0,100,0.0,100,354.0,0,1116.0,0,0.0,100,0.0,100,42.0,0,11251.0,0,0.0,100,0.0,100,210.0,0,21504.0,0,0.0,100,0.0,100,1076.0,0,235.0,0,0.0,100,0.0,100,7.0,0,19710.0,0,0.0,100,0.0,100,544.0,0,15079.0,0,0.0,100,0.0,100,462.0,0,1119.0,0,0.0,100,0.0,100,21.0,0,3018.0,0,0.0,100,0.0,100,89.0,0
0,2020-04-10,2948.0,0,0.0,100,0.0,100,80.0,0,17531.0,0,0.0,100,0.0,100,390.0,0,1117.0,0,0.0,100,0.0,100,42.0,0,12148.0,0,0.0,100,0.0,100,238.0,0,22434.0,0,0.0,100,0.0,100,1276.0,0,246.0,0,0.0,100,0.0,100,7.0,0,21081.0,0,0.0,100,0.0,100,583.0,0,17887.0,0,0.0,100,0.0,100,597.0,0,1171.0,0,0.0,100,0.0,100,21.0,0,3112.0,0,0.0,100,0.0,100,97.0,0
0,2020-04-11,3218.0,0,0.0,100,0.0,100,92.0,0,18494.0,0,0.0,100,0.0,100,438.0,0,1275.0,0,0.0,100,0.0,100,55.0,0,13066.0,0,0.0,100,0.0,100,266.0,0,23605.0,0,0.0,100,0.0,100,1384.0,0,257.0,0,0.0,100,0.0,100,8.0,0,21706.0,0,0.0,100,0.0,100,604.0,0,19180.0,0,0.0,100,0.0,100,677.0,0,1228.0,0,0.0,100,0.0,100,25.0,0,3393.0,0,0.0,100,0.0,100,108.0,0
0,2020-04-12,3563.0,0,0.0,100,37.0,0,93.0,0,19895.0,0,0.0,100,0.0,100,461.0,0,1344.0,0,0.0,100,0.0,100,56.0,0,13720.0,0,0.0,100,91.0,0,283.0,0,24244.0,0,246.0,0,0.0,100,1479.0,0,272.0,0,0.0,100,0.0,100,8.0,0,22795.0,0,27.0,0,1756.0,0,640.0,0,20852.0,0,24.0,0,691.0,0,720.0,0,1280.0,0,4.0,0,20.0,0,27.0,0,3542.0,0,223.0,0,0.0,100,115.0,0
0,2020-04-13,3734.0,0,0.0,100,37.0,0,99.0,0,21019.0,0,0.0,100,0.0,100,499.0,0,1390.0,0,0.0,100,0.0,100,62.0,0,14318.0,0,0.0,100,91.0,0,305.0,0,25635.0,0,246.0,0,0.0,100,1602.0,0,277.0,0,0.0,100,0.0,100,8.0,0,23931.0,0,27.0,0,1756.0,0,714.0,0,22025.0,0,24.0,0,691.0,0,798.0,0,1410.0,0,4.0,0,20.0,0,29.0,0,3705.0,0,223.0,0,0.0,100,122.0,0
0,2020-04-14,3953.0,0,0.0,100,37.0,0,114.0,0,21628.0,0,0.0,100,0.0,100,571.0,0,1441.0,0,0.0,100,0.0,100,69.0,0,15058.0,0,0.0,100,91.0,0,342.0,0,27001.0,0,246.0,0,0.0,100,1768.0,0,285.0,0,0.0,100,0.0,100,9.0,0,25356.0,0,27.0,0,1756.0,0,767.0,0,23248.0,0,24.0,0,691.0,0,868.0,0,1498.0,0,4.0,0,20.0,0,32.0,0,3809.0,0,223.0,0,0.0,100,131.0,0
0,2020-04-15,4075.0,0,0.0,100,41.0,0,118.0,0,22511.0,0,0.0,100,0.0,100,596.0,0,1504.0,0,0.0,100,0.0,100,71.0,0,15950.0,0,0.0,100,98.0,0,375.0,0,28059.0,0,280.0,0,0.0,100,1921.0,0,293.0,0,13.0,0,25.0,0,9.0,0,26686.0,0,31.0,0,2063.0,0,860.0,0,24593.0,0,34.0,0,847.0,0,949.0,0,1569.0,0,4.0,0,21.0,0,33.0,0,3964.0,0,266.0,0,0.0,100,142.0,0
0,2020-04-16,4345.0,0,0.0,100,41.0,0,133.0,0,23343.0,0,0.0,100,0.0,100,668.0,0,1615.0,0,0.0,100,0.0,100,80.0,0,16919.0,0,0.0,100,98.0,0,414.0,0,28809.0,0,280.0,0,0.0,100,1996.0,0,300.0,0,13.0,0,25.0,0,9.0,0,27677.0,0,31.0,0,2063.0,0,956.0,0,25734.0,0,34.0,0,847.0,0,1072.0,0,1620.0,0,4.0,0,21.0,0,37.0,0,4237.0,0,266.0,0,0.0,100,150.0,0
0,2020-04-17,4571.0,0,0.0,100,41.0,0,148.0,0,24759.0,0,0.0,100,0.0,100,725.0,0,1730.0,0,0.0,100,0.0,100,82.0,0,17892.0,0,0.0,100,98.0,0,451.0,0,30023.0,0,280.0,0,0.0,100,2227.0,0,309.0,0,13.0,0,25.0,0,9.0,0,29157.0,0,31.0,0,2063.0,0,1037.0,0,27578.0,0,34.0,0,847.0,0,1132.0,0,1695.0,0,4.0,0,21.0,0,37.0,0,4511.0,0,266.0,0,0.0,100,169.0,0
0,2020-04-18,4712.0,0,0.0,100,41.0,0,153.0,0,25492.0,0,0.0,100,0.0,100,748.0,0,1821.0,0,0.0,100,0.0,100,85.0,0,18747.0,0,0.0,100,98.0,0,476.0,0,30791.0,0,280.0,0,0.0,100,2308.0,0,314.0,0,13.0,0,25.0,0,9.0,0,30491.0,0,31.0,0,2063.0,0,1140.0,0,29160.0,0,34.0,0,847.0,0,1259.0,0,1744.0,0,4.0,0,21.0,0,38.0,0,4724.0,0,266.0,0,0.0,100,180.0,0
0,2020-04-19,4888.0,0,0.0,100,45.0,0,157.0,0,26314.0,0,0.0,100,0.0,100,774.0,0,1905.0,0,9.0,0,27.0,0,93.0,0,19303.0,0,0.0,100,110.0,0,490.0,0,31424.0,0,157.0,0,628.0,0,2391.0,0,319.0,0,14.0,0,33.0,0,9.0,0,31431.0,0,38.0,0,2522.0,0,1177.0,0,30357.0,0,46.0,0,1085.0,0,1290.0,0,1781.0,0,4.0,0,23.0,0,39.0,0,4933.0,0,337.0,0,76.0,0,184.0,0
0,2020-04-20,5079.0,0,0.0,100,45.0,0,163.0,0,27059.0,0,0.0,100,0.0,100,822.0,0,2048.0,0,9.0,0,27.0,0,102.0,0,19794.0,0,0.0,100,110.0,0,507.0,0,32000.0,0,157.0,0,628.0,0,2468.0,0,321.0,0,14.0,0,33.0,0,9.0,0,33686.0,0,38.0,0,2522.0,0,1225.0,0,31513.0,0,46.0,0,1085.0,0,1349.0,0,1973.0,0,4.0,0,23.0,0,41.0,0,5068.0,0,337.0,0,76.0,0,191.0,0
0,2020-04-21,5317.0,0,0.0,100,45.0,0,183.0,0,27869.0,0,0.0,100,0.0,100,867.0,0,2164.0,0,9.0,0,27.0,0,109.0,0,20617.0,0,0.0,100,110.0,0,533.0,0,32667.0,0,157.0,0,628.0,0,2575.0,0,329.0,0,14.0,0,33.0,0,9.0,0,35465.0,0,38.0,0,2522.0,0,1282.0,0,33059.0,0,46.0,0,1085.0,0,1468.0,0,1990.0,0,4.0,0,23.0,0,42.0,0,5256.0,0,337.0,0,76.0,0,208.0,0
0,2020-04-22,5593.0,0,0.0,100,42.0,0,196.0,0,28309.0,0,0.0,100,0.0,100,893.0,0,2331.0,0,11.0,0,37.0,0,112.0,0,21364.0,0,0.0,100,115.0,0,556.0,0,33966.0,0,339.0,0,679.0,0,2813.0,0,335.0,0,18.0,0,37.0,0,9.0,0,37344.0,0,50.0,0,3020.0,0,1421.0,0,35107.0,0,50.0,0,1244.0,0,1565.0,0,2276.0,0,4.0,0,25.0,0,42.0,0,5473.0,0,744.0,0,77.0,0,231.0,0
0,2020-04-23,5832.0,0,0.0,100,42.0,0,202.0,0,29648.0,0,0.0,100,0.0,100,987.0,0,2721.0,0,11.0,0,37.0,0,113.0,0,22650.0,0,0.0,100,115.0,0,604.0,0,35296.0,0,339.0,0,679.0,0,2977.0,0,337.0,0,18.0,0,37.0,0,9.0,0,39561.0,0,50.0,0,3020.0,0,1533.0,0,36937.0,0,50.0,0,1244.0,0,1688.0,0,2599.0,0,4.0,0,25.0,0,45.0,0,5772.0,0,744.0,0,77.0,0,249.0,0
0,2020-04-24,6026.0,0,0.0,100,42.0,0,209.0,0,30533.0,0,0.0,100,0.0,100,1046.0,0,2959.0,0,11.0,0,37.0,0,118.0,0,23642.0,0,0.0,100,115.0,0,624.0,0,36641.0,0,339.0,0,679.0,0,3085.0,0,339.0,0,18.0,0,37.0,0,9.0,0,41355.0,0,50.0,0,3020.0,0,1621.0,0,39658.0,0,50.0,0,1244.0,0,1795.0,0,2810.0,0,4.0,0,25.0,0,47.0,0,6045.0,0,744.0,0,77.0,0,266.0,0
0,2020-04-25,6026.0,0,0.0,100,42.0,0,209.0,0,30839.0,0,0.0,100,0.0,100,1055.0,0,3135.0,0,11.0,0,37.0,0,120.0,0,24153.0,0,0.0,100,115.0,0,638.0,0,37074.0,0,339.0,0,679.0,0,3155.0,0,339.0,0,18.0,0,37.0,0,9.0,0,42368.0,0,50.0,0,3020.0,0,1689.0,0,41777.0,0,50.0,0,1244.0,0,1875.0,0,2911.0,0,4.0,0,25.0,0,48.0,0,6286.0,0,744.0,0,77.0,0,273.0,0
0,2020-04-26,6421.0,0,0.0,100,50.0,0,219.0,0,31532.0,0,0.0,100,0.0,100,1075.0,0,3277.0,0,12.0,0,78.0,0,121.0,0,24967.0,0,0.0,100,118.0,0,651.0,0,37778.0,0,188.0,0,755.0,0,3315.0,0,340.0,0,18.0,0,41.0,0,9.0,0,43558.0,0,58.0,0,3438.0,0,1725.0,0,43903.0,0,65.0,0,1523.0,0,1933.0,0,3001.0,0,4.0,0,27.0,0,51.0,0,6534.0,0,844.0,0,83.0,0,275.0,0
0,2020-04-27,6539.0,0,0.0,100,50.0,0,228.0,0,32138.0,0,0.0,100,0.0,100,1088.0,0,3473.0,0,12.0,0,78.0,0,126.0,0,25321.0,0,0.0,100,118.0,0,666.0,0,38210.0,0,188.0,0,755.0,0,3407.0,0,345.0,0,18.0,0,41.0,0,9.0,0,44966.0,0,58.0,0,3438.0,0,1779.0,0,45883.0,0,65.0,0,1523.0,0,1983.0,0,3069.0,0,4.0,0,27.0,0,51.0,0,6725.0,0,844.0,0,83.0,0,275.0,0
0,2020-04-28,6750.0,0,0.0,100,50.0,0,242.0,0,32848.0,0,0.0,100,0.0,100,1171.0,0,3652.0,0,12.0,0,78.0,0,127.0,0,26357.0,0,0.0,100,118.0,0,719.0,0,39262.0,0,188.0,0,755.0,0,3568.0,0,351.0,0,18.0,0,41.0,0,9.0,0,46164.0,0,58.0,0,3438.0,0,1864.0,0,48102.0,0,65.0,0,1523.0,0,2125.0,0,3127.0,0,4.0,0,27.0,0,57.0,0,6955.0,0,844.0,0,83.0,0,275.0,0
0,2020-04-29,6912.0,0,0.0,100,52.0,0,256.0,0,33193.0,0,0.0,100,0.0,100,1218.0,0,3839.0,0,14.0,0,114.0,0,134.0,0,27257.0,0,0.0,100,212.0,0,754.0,0,40399.0,0,201.0,0,807.0,0,3670.0,0,355.0,0,19.0,0,43.0,0,9.0,0,48747.0,0,71.0,0,3721.0,0,1946.0,0,50358.0,0,70.0,0,1718.0,0,2215.0,0,3193.0,0,4.0,0,40.0,0,57.0,0,7209.0,0,931.0,0,91.0,0,308.0,0
0,2020-04-30,7088.0,0,0.0,100,52.0,0,272.0,0,33690.0,0,0.0,100,0.0,100,1268.0,0,4413.0,0,14.0,0,114.0,0,134.0,0,28727.0,0,0.0,100,212.0,0,812.0,0,41379.0,0,201.0,0,807.0,0,3789.0,0,355.0,0,19.0,0,43.0,0,9.0,0,50130.0,0,71.0,0,3721.0,0,2031.0,0,52918.0,0,70.0,0,1718.0,0,2355.0,0,3281.0,0,4.0,0,40.0,0,61.0,0,7655.0,0,931.0,0,91.0,0,320.0,0
0,2020-05-01,7294.0,0,0.0,100,52.0,0,289.0,0,34728.0,0,0.0,100,0.0,100,1314.0,0,4634.0,0,14.0,0,114.0,0,140.0,0,29692.0,0,0.0,100,212.0,0,840.0,0,42356.0,0,201.0,0,807.0,0,3866.0,0,364.0,0,19.0,0,43.0,0,9.0,0,52026.0,0,71.0,0,3721.0,0,2126.0,0,56055.0,0,70.0,0,1718.0,0,2457.0,0,3337.0,0,4.0,0,40.0,0,64.0,0,7969.0,0,931.0,0,91.0,0,330.0,0
0,2020-05-02,7611.0,0,0.0,100,52.0,0,288.0,0,35463.0,0,0.0,100,0.0,100,1364.0,0,4885.0,0,14.0,0,114.0,0,142.0,0,30917.0,0,0.0,100,212.0,0,863.0,0,43207.0,0,201.0,0,807.0,0,4021.0,0,365.0,0,19.0,0,43.0,0,9.0,0,53347.0,0,71.0,0,3721.0,0,2180.0,0,58505.0,0,70.0,0,1718.0,0,2559.0,0,3372.0,0,4.0,0,40.0,0,72.0,0,8364.0,0,931.0,0,91.0,0,330.0,0
0,2020-05-03,7888.0,0,0.0,100,56.0,0,290.0,0,36078.0,0,0.0,100,0.0,100,1379.0,0,5156.0,0,17.0,0,224.0,0,144.0,0,31998.0,0,0.0,100,408.0,0,878.0,0,43801.0,0,218.0,0,875.0,0,4053.0,0,368.0,0,22.0,0,44.0,0,9.0,0,54903.0,0,70.0,0,4244.0,0,2216.0,0,61499.0,0,82.0,0,2001.0,0,2618.0,0,3437.0,0,9.0,0,41.0,0,76.0,0,8640.0,0,1056.0,0,96.0,0,362.0,0
0,2020-05-04,8112.0,0,0.0,100,56.0,0,298.0,0,36897.0,0,0.0,100,0.0,100,1399.0,0,5383.0,0,17.0,0,224.0,0,156.0,0,32783.0,0,0.0,100,408.0,0,901.0,0,43990.0,0,218.0,0,875.0,0,4139.0,0,370.0,0,22.0,0,44.0,0,9.0,0,55884.0,0,70.0,0,4244.0,0,2278.0,0,63777.0,0,82.0,0,2001.0,0,2659.0,0,3491.0,0,9.0,0,41.0,0,80.0,0,8924.0,0,1056.0,0,96.0,0,362.0,0
0,2020-05-05,8437.0,0,0.0,100,56.0,0,315.0,0,37439.0,0,0.0,100,0.0,100,1471.0,0,5648.0,0,17.0,0,224.0,0,161.0,0,33912.0,0,0.0,100,408.0,0,925.0,0,44451.0,0,218.0,0,875.0,0,4183.0,0,371.0,0,22.0,0,44.0,0,9.0,0,58456.0,0,70.0,0,4244.0,0,2381.0,0,65889.0,0,82.0,0,2001.0,0,2834.0,0,3525.0,0,9.0,0,41.0,0,83.0,0,9305.0,0,1056.0,0,96.0,0,395.0,0
0,2020-05-06,8691.0,0,0.0,100,57.0,0,343.0,0,38002.0,0,0.0,100,0.0,100,1539.0,0,5993.0,0,18.0,0,275.0,0,164.0,0,34928.0,0,0.0,100,461.0,0,954.0,0,45179.0,0,225.0,0,901.0,0,4256.0,0,372.0,0,22.0,0,44.0,0,10.0,0,60616.0,0,74.0,0,4519.0,0,2464.0,0,68232.0,0,99.0,0,2203.0,0,2974.0,0,3611.0,0,9.0,0,43.0,0,87.0,0,9707.0,0,1144.0,0,108.0,0,426.0,0
0,2020-05-07,9046.0,0,0.0,100,57.0,0,369.0,0,38828.0,0,0.0,100,0.0,100,1600.0,0,6332.0,0,18.0,0,275.0,0,165.0,0,36036.0,0,0.0,100,461.0,0,985.0,0,45745.0,0,225.0,0,901.0,0,4345.0,0,374.0,0,22.0,0,44.0,0,10.0,0,62148.0,0,74.0,0,4519.0,0,2535.0,0,70871.0,0,99.0,0,2203.0,0,3111.0,0,3703.0,0,9.0,0,43.0,0,87.0,0,9945.0,0,1144.0,0,108.0,0,450.0,0
0,2020-05-08,9385.0,0,0.0,100,57.0,0,383.0,0,39199.0,0,0.0,100,0.0,100,1669.0,0,6667.0,0,18.0,0,275.0,0,168.0,0,37246.0,0,0.0,100,461.0,0,1025.0,0,46386.0,0,225.0,0,901.0,0,4399.0,0,377.0,0,22.0,0,44.0,0,10.0,0,63779.0,0,74.0,0,4519.0,0,2613.0,0,73760.0,0,99.0,0,2203.0,0,3241.0,0,3747.0,0,9.0,0,43.0,0,88.0,0,10526.0,0,1144.0,0,108.0,0,517.0,0
