,dates,SouthCarolina_UnitedStates.JHU_ConfirmedCases.data,SouthCarolina_UnitedStates.JHU_ConfirmedCases.missing,SouthCarolina_UnitedStates.CTP_CovidCases_AIAN.data,SouthCarolina_UnitedStates.CTP_CovidCases_AIAN.missing,SouthCarolina_UnitedStates.CTP_CovidCases_Asian.data,SouthCarolina_UnitedStates.CTP_CovidCases_Asian.missing,SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.data,SouthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing,Wisconson_UnitedStates.JHU_ConfirmedCases.data,Wisconson_UnitedStates.JHU_ConfirmedCases.missing,Wisconson_UnitedStates.CTP_CovidCases_AIAN.data,Wisconson_UnitedStates.CTP_CovidCases_AIAN.missing,Wisconson_UnitedStates.CTP_CovidCases_Asian.data,Wisconson_UnitedStates.CTP_CovidCases_Asian.missing,Wisconson_UnitedStates.JHU_ConfirmedDeaths.data,Wisconson_UnitedStates.JHU_ConfirmedDeaths.missing,Utah_UnitedStates.JHU_ConfirmedCases.data,Utah_UnitedStates.JHU_ConfirmedCases.missing,Utah_UnitedStates.CTP_CovidCases_AIAN.data,Utah_UnitedStates.CTP_CovidCases_AIAN.missing,Utah_UnitedStates.CTP_CovidCases_Asian.data,Utah_UnitedStates.CTP_CovidCases_Asian.missing,Utah_UnitedStates.JHU_ConfirmedDeaths.data,Utah_UnitedStates.JHU_ConfirmedDeaths.missing,Vermont_UnitedStates.JHU_ConfirmedCases.data,Vermont_UnitedStates.JHU_ConfirmedCases.missing,Vermont_UnitedStates.CTP_CovidCases_AIAN.data,Vermont_UnitedStates.CTP_CovidCases_AIAN.missing,Vermont_UnitedStates.CTP_CovidCases_Asian.data,Vermont_UnitedStates.CTP_CovidCases_Asian.missing,Vermont_UnitedStates.JHU_ConfirmedDeaths.data,Vermont_UnitedStates.JHU_ConfirmedDeaths.missing,WestVirginia_UnitedStates.JHU_ConfirmedCases.data,WestVirginia_UnitedStates.JHU_ConfirmedCases.missing,WestVirginia_UnitedStates.CTP_CovidCases_AIAN.data,WestVirginia_UnitedStates.CTP_CovidCases_AIAN.missing,WestVirginia_UnitedStates.CTP_CovidCases_Asian.data,WestVirginia_UnitedStates.CTP_CovidCases_Asian.missing,WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data,WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing,Tennessee_UnitedStates.JHU_ConfirmedCases.data,Tennessee_UnitedStates.JHU_ConfirmedCases.missing,Tennessee_UnitedStates.CTP_CovidCases_AIAN.data,Tennessee_UnitedStates.CTP_CovidCases_AIAN.missing,Tennessee_UnitedStates.CTP_CovidCases_Asian.data,Tennessee_UnitedStates.CTP_CovidCases_Asian.missing,Tennessee_UnitedStates.JHU_ConfirmedDeaths.data,Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing,Washington_UnitedStates.JHU_ConfirmedCases.data,Washington_UnitedStates.JHU_ConfirmedCases.missing,Washington_UnitedStates.CTP_CovidCases_AIAN.data,Washington_UnitedStates.CTP_CovidCases_AIAN.missing,Washington_UnitedStates.CTP_CovidCases_Asian.data,Washington_UnitedStates.CTP_CovidCases_Asian.missing,Washington_UnitedStates.JHU_ConfirmedDeaths.data,Washington_UnitedStates.JHU_ConfirmedDeaths.missing,Wyoming_UnitedStates.JHU_ConfirmedCases.data,Wyoming_UnitedStates.JHU_ConfirmedCases.missing,Wyoming_UnitedStates.CTP_CovidCases_AIAN.data,Wyoming_UnitedStates.CTP_CovidCases_AIAN.missing,Wyoming_UnitedStates.CTP_CovidCases_Asian.data,Wyoming_UnitedStates.CTP_CovidCases_Asian.missing,Wyoming_UnitedStates.JHU_ConfirmedDeaths.data,Wyoming_UnitedStates.JHU_ConfirmedDeaths.missing,SouthDakota_UnitedStates.JHU_ConfirmedCases.data,SouthDakota_UnitedStates.JHU_ConfirmedCases.missing,SouthDakota_UnitedStates.CTP_CovidCases_AIAN.data,SouthDakota_UnitedStates.CTP_CovidCases_AIAN.missing,SouthDakota_UnitedStates.CTP_CovidCases_Asian.data,SouthDakota_UnitedStates.CTP_CovidCases_Asian.missing,SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data,SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing,Virginia_UnitedStates.JHU_ConfirmedCases.data,Virginia_UnitedStates.JHU_ConfirmedCases.missing,Virginia_UnitedStates.CTP_CovidCases_AIAN.data,Virginia_UnitedStates.CTP_CovidCases_AIAN.missing,Virginia_UnitedStates.CTP_CovidCases_Asian.data,Virginia_UnitedStates.CTP_CovidCases_Asian.missing,Virginia_UnitedStates.JHU_ConfirmedDeaths.data,Virginia_UnitedStates.JHU_ConfirmedDeaths.missing
0,2020-03-24,342.0,0,0.0,100,0.0,100,5.0,0,0.0,100,0.0,100,0.0,100,0.0,100,298.0,0,0.0,100,0.0,100,1.0,0,95.0,0,0.0,100,0.0,100,7.0,0,22.0,0,0.0,100,0.0,100,0.0,0,884.0,0,0.0,100,0.0,100,2.0,0,2329.0,0,0.0,100,0.0,100,116.0,0,29.0,0,0.0,100,0.0,100,0.0,0,30.0,0,0.0,100,0.0,100,1.0,0,293.0,0,0.0,100,0.0,100,9.0,0
0,2020-03-25,424.0,0,0.0,100,0.0,100,7.0,0,0.0,100,0.0,100,0.0,100,0.0,100,340.0,0,0.0,100,0.0,100,1.0,0,125.0,0,0.0,100,0.0,100,8.0,0,39.0,0,0.0,100,0.0,100,0.0,0,1028.0,0,0.0,100,0.0,100,3.0,0,2592.0,0,0.0,100,0.0,100,133.0,0,44.0,0,0.0,100,0.0,100,0.0,0,41.0,0,0.0,100,0.0,100,1.0,0,396.0,0,0.0,100,0.0,100,9.0,0
0,2020-03-26,424.0,0,0.0,100,0.0,100,9.0,0,0.0,100,0.0,100,0.0,100,0.0,100,396.0,0,0.0,100,0.0,100,1.0,0,158.0,0,0.0,100,0.0,100,9.0,0,52.0,0,0.0,100,0.0,100,0.0,0,1209.0,0,0.0,100,0.0,100,3.0,0,3208.0,0,0.0,100,0.0,100,150.0,0,53.0,0,0.0,100,0.0,100,0.0,0,46.0,0,0.0,100,0.0,100,1.0,0,466.0,0,0.0,100,0.0,100,10.0,0
0,2020-03-27,542.0,0,0.0,100,0.0,100,13.0,0,0.0,100,0.0,100,0.0,100,0.0,100,472.0,0,0.0,100,0.0,100,1.0,0,184.0,0,0.0,100,0.0,100,10.0,0,76.0,0,0.0,100,0.0,100,0.0,0,1430.0,0,0.0,100,0.0,100,6.0,0,3478.0,0,0.0,100,0.0,100,157.0,0,70.0,0,0.0,100,0.0,100,0.0,0,58.0,0,0.0,100,0.0,100,1.0,0,607.0,0,0.0,100,0.0,100,10.0,0
0,2020-03-28,660.0,0,0.0,100,0.0,100,15.0,0,0.0,100,0.0,100,0.0,100,0.0,100,602.0,0,0.0,100,0.0,100,1.0,0,211.0,0,0.0,100,0.0,100,12.0,0,96.0,0,0.0,100,0.0,100,0.0,0,1623.0,0,0.0,100,0.0,100,7.0,0,4031.0,0,0.0,100,0.0,100,188.0,0,82.0,0,0.0,100,0.0,100,0.0,0,68.0,0,0.0,100,0.0,100,1.0,0,740.0,0,0.0,100,0.0,100,13.0,0
0,2020-03-29,774.0,0,0.0,100,0.0,100,16.0,0,0.0,100,0.0,100,0.0,100,0.0,100,720.0,0,0.0,100,0.0,100,2.0,0,235.0,0,0.0,100,0.0,100,12.0,0,113.0,0,0.0,100,0.0,100,0.0,0,1832.0,0,0.0,100,0.0,100,8.0,0,4466.0,0,0.0,100,0.0,100,198.0,0,86.0,0,0.0,100,0.0,100,0.0,0,90.0,0,0.0,100,0.0,100,1.0,0,890.0,0,0.0,100,0.0,100,20.0,0
0,2020-03-30,925.0,0,0.0,100,0.0,100,18.0,0,0.0,100,0.0,100,0.0,100,0.0,100,804.0,0,0.0,100,0.0,100,4.0,0,256.0,0,0.0,100,0.0,100,12.0,0,145.0,0,0.0,100,0.0,100,1.0,0,2029.0,0,0.0,100,0.0,100,14.0,0,4924.0,0,0.0,100,0.0,100,205.0,0,94.0,0,0.0,100,0.0,100,0.0,0,101.0,0,0.0,100,0.0,100,1.0,0,1020.0,0,0.0,100,0.0,100,15.0,0
0,2020-03-31,1083.0,0,0.0,100,0.0,100,22.0,0,0.0,100,0.0,100,0.0,100,0.0,100,888.0,0,0.0,100,0.0,100,5.0,0,293.0,0,0.0,100,0.0,100,13.0,0,162.0,0,0.0,100,0.0,100,1.0,0,2503.0,0,0.0,100,0.0,100,23.0,0,5433.0,0,0.0,100,0.0,100,225.0,0,109.0,0,0.0,100,0.0,100,0.0,0,108.0,0,0.0,100,0.0,100,1.0,0,1249.0,0,0.0,100,0.0,100,27.0,0
0,2020-04-01,1293.0,0,0.0,100,0.0,100,26.0,0,0.0,100,0.0,100,0.0,100,0.0,100,888.0,0,0.0,100,0.0,100,5.0,0,321.0,0,0.0,100,0.0,100,16.0,0,191.0,0,0.0,100,0.0,100,1.0,0,2933.0,0,0.0,100,0.0,100,24.0,0,5608.0,0,0.0,100,0.0,100,234.0,0,130.0,0,0.0,100,0.0,100,0.0,0,129.0,0,0.0,100,0.0,100,2.0,0,1483.0,0,0.0,100,0.0,100,34.0,0
0,2020-04-02,1554.0,0,0.0,100,0.0,100,31.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1092.0,0,0.0,100,0.0,100,7.0,0,338.0,0,0.0,100,0.0,100,17.0,0,216.0,0,0.0,100,0.0,100,2.0,0,2845.0,0,0.0,100,0.0,100,36.0,0,6389.0,0,0.0,100,0.0,100,271.0,0,150.0,0,0.0,100,0.0,100,0.0,0,165.0,0,0.0,100,0.0,100,2.0,0,1706.0,0,0.0,100,0.0,100,41.0,0
0,2020-04-03,1700.0,0,0.0,100,0.0,100,34.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1255.0,0,0.0,100,0.0,100,7.0,0,389.0,0,0.0,100,0.0,100,17.0,0,237.0,0,0.0,100,0.0,100,2.0,0,3067.0,0,0.0,100,0.0,100,41.0,0,6846.0,0,0.0,100,0.0,100,291.0,0,162.0,0,0.0,100,0.0,100,0.0,0,187.0,0,0.0,100,0.0,100,2.0,0,2013.0,0,0.0,100,0.0,100,46.0,0
0,2020-04-04,1917.0,0,0.0,100,0.0,100,40.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1435.0,0,0.0,100,0.0,100,8.0,0,461.0,0,0.0,100,0.0,100,20.0,0,282.0,0,0.0,100,0.0,100,2.0,0,3322.0,0,0.0,100,0.0,100,50.0,0,7247.0,0,0.0,100,0.0,100,315.0,0,187.0,0,0.0,100,0.0,100,0.0,0,212.0,0,0.0,100,0.0,100,2.0,0,2409.0,0,0.0,100,0.0,100,52.0,0
0,2020-04-05,2049.0,0,0.0,100,0.0,100,44.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1608.0,0,0.0,100,0.0,100,8.0,0,512.0,0,0.0,100,0.0,100,22.0,0,324.0,0,0.0,100,0.0,100,3.0,0,3633.0,0,0.0,100,0.0,100,53.0,0,7825.0,0,0.0,100,0.0,100,336.0,0,197.0,0,0.0,100,0.0,100,0.0,0,240.0,0,0.0,100,0.0,100,2.0,0,2640.0,0,0.0,100,0.0,100,52.0,0
0,2020-04-06,2232.0,0,0.0,100,0.0,100,48.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1685.0,0,0.0,100,0.0,100,13.0,0,543.0,0,0.0,100,0.0,100,23.0,0,345.0,0,0.0,100,0.0,100,4.0,0,3802.0,0,0.0,100,0.0,100,65.0,0,8311.0,0,0.0,100,0.0,100,381.0,0,210.0,0,0.0,100,0.0,100,0.0,0,288.0,0,0.0,100,0.0,100,4.0,0,2878.0,0,0.0,100,0.0,100,66.0,0
0,2020-04-07,2417.0,0,0.0,100,0.0,100,51.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1746.0,0,0.0,100,0.0,100,13.0,0,575.0,0,0.0,100,0.0,100,23.0,0,412.0,0,0.0,100,0.0,100,4.0,0,4139.0,0,0.0,100,0.0,100,72.0,0,8692.0,0,0.0,100,0.0,100,400.0,0,216.0,0,0.0,100,0.0,100,0.0,0,320.0,0,0.0,100,0.0,100,6.0,0,3335.0,0,0.0,100,0.0,100,66.0,0
0,2020-04-08,2417.0,0,0.0,100,0.0,100,51.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1855.0,0,0.0,100,0.0,100,13.0,0,605.0,0,0.0,100,0.0,100,23.0,0,483.0,0,0.0,100,0.0,100,4.0,0,4363.0,0,0.0,100,0.0,100,80.0,0,9276.0,0,0.0,100,0.0,100,426.0,0,221.0,0,0.0,100,0.0,100,0.0,0,393.0,0,0.0,100,0.0,100,6.0,0,3645.0,0,0.0,100,0.0,100,66.0,0
0,2020-04-09,2793.0,0,0.0,100,0.0,100,67.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1856.0,0,0.0,100,0.0,100,13.0,0,628.0,0,0.0,100,0.0,100,23.0,0,514.0,0,0.0,100,0.0,100,5.0,0,4634.0,0,0.0,100,0.0,100,94.0,0,9639.0,0,0.0,100,0.0,100,456.0,0,230.0,0,0.0,100,0.0,100,0.0,0,447.0,0,0.0,100,0.0,100,6.0,0,4042.0,0,0.0,100,0.0,100,109.0,0
0,2020-04-10,3067.0,0,0.0,100,0.0,100,72.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2103.0,0,0.0,100,0.0,100,13.0,0,679.0,0,0.0,100,0.0,100,24.0,0,574.0,0,0.0,100,0.0,100,5.0,0,4891.0,0,0.0,100,0.0,100,98.0,0,10119.0,0,0.0,100,0.0,100,483.0,0,239.0,0,0.0,100,0.0,100,0.0,0,536.0,0,0.0,100,0.0,100,6.0,0,4509.0,0,0.0,100,0.0,100,121.0,0
0,2020-04-11,3211.0,0,0.0,100,0.0,100,80.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2207.0,0,0.0,100,0.0,100,13.0,0,711.0,0,0.0,100,0.0,100,25.0,0,577.0,0,0.0,100,0.0,100,5.0,0,5132.0,0,0.0,100,0.0,100,106.0,0,10434.0,0,0.0,100,0.0,100,495.0,0,261.0,0,0.0,100,0.0,100,0.0,0,626.0,0,0.0,100,0.0,100,6.0,0,5077.0,0,0.0,100,0.0,100,130.0,0
0,2020-04-12,3320.0,0,0.0,100,0.0,100,82.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2299.0,0,0.0,100,0.0,100,13.0,0,727.0,0,0.0,100,0.0,100,27.0,0,593.0,0,0.0,100,0.0,100,6.0,0,5508.0,0,0.0,100,73.0,0,106.0,0,10609.0,0,41.0,0,451.0,0,506.0,0,270.0,0,0.0,100,0.0,100,0.0,0,730.0,0,0.0,100,0.0,100,6.0,0,5274.0,0,0.0,100,0.0,100,141.0,0
0,2020-04-13,3391.0,0,0.0,100,0.0,100,82.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2363.0,0,0.0,100,0.0,100,13.0,0,748.0,0,0.0,100,0.0,100,28.0,0,611.0,0,0.0,100,0.0,100,8.0,0,5610.0,0,0.0,100,73.0,0,109.0,0,10635.0,0,41.0,0,451.0,0,513.0,0,275.0,0,0.0,100,0.0,100,1.0,0,868.0,0,0.0,100,0.0,100,6.0,0,5747.0,0,0.0,100,0.0,100,149.0,0
0,2020-04-14,3553.0,0,0.0,100,0.0,100,97.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2417.0,0,0.0,100,0.0,100,18.0,0,752.0,0,0.0,100,0.0,100,29.0,0,640.0,0,0.0,100,0.0,100,9.0,0,5827.0,0,0.0,100,73.0,0,124.0,0,10799.0,0,41.0,0,451.0,0,530.0,0,282.0,0,0.0,100,0.0,100,1.0,0,988.0,0,0.0,100,0.0,100,6.0,0,6182.0,0,0.0,100,0.0,100,154.0,0
0,2020-04-15,3656.0,0,0.0,100,0.0,100,106.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2548.0,0,0.0,100,0.0,100,20.0,0,759.0,0,0.0,100,0.0,100,29.0,0,702.0,0,0.0,100,0.0,100,10.0,0,5827.0,0,0.0,100,88.0,0,124.0,0,10942.0,0,84.0,0,601.0,0,552.0,0,287.0,0,0.0,100,0.0,100,1.0,0,1168.0,0,0.0,100,0.0,100,6.0,0,6500.0,0,0.0,100,0.0,100,195.0,0
0,2020-04-16,3931.0,0,0.0,100,0.0,100,111.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2683.0,0,0.0,100,0.0,100,20.0,0,774.0,0,0.0,100,0.0,100,33.0,0,728.0,0,0.0,100,0.0,100,12.0,0,6375.0,0,0.0,100,88.0,0,136.0,0,11057.0,0,84.0,0,601.0,0,579.0,0,296.0,0,0.0,100,0.0,100,2.0,0,1311.0,0,0.0,100,0.0,100,7.0,0,6889.0,0,0.0,100,0.0,100,208.0,0
0,2020-04-17,4099.0,0,0.0,100,0.0,100,116.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2793.0,0,0.0,100,0.0,100,23.0,0,779.0,0,0.0,100,0.0,100,35.0,0,775.0,0,0.0,100,0.0,100,16.0,0,6263.0,0,0.0,100,88.0,0,141.0,0,11517.0,0,84.0,0,601.0,0,603.0,0,305.0,0,0.0,100,0.0,100,2.0,0,1411.0,0,0.0,100,0.0,100,7.0,0,7491.0,0,0.0,100,0.0,100,231.0,0
0,2020-04-18,4248.0,0,0.0,100,0.0,100,119.0,0,0.0,100,0.0,100,0.0,100,0.0,100,2917.0,0,0.0,100,0.0,100,25.0,0,803.0,0,0.0,100,0.0,100,38.0,0,785.0,0,0.0,100,0.0,100,16.0,0,6589.0,0,0.0,100,88.0,0,142.0,0,11776.0,0,84.0,0,601.0,0,613.0,0,309.0,0,0.0,100,0.0,100,2.0,0,1542.0,0,0.0,100,0.0,100,7.0,0,8053.0,0,0.0,100,0.0,100,258.0,0
0,2020-04-19,4377.0,0,70.0,0,0.0,100,120.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3069.0,0,0.0,100,0.0,100,27.0,0,813.0,0,0.0,100,0.0,100,38.0,0,890.0,0,0.0,100,0.0,100,18.0,0,7070.0,0,0.0,100,130.0,0,148.0,0,12255.0,0,97.0,0,691.0,0,636.0,0,313.0,0,0.0,100,0.0,100,2.0,0,1635.0,0,0.0,100,0.0,100,7.0,0,8542.0,0,0.0,100,0.0,100,277.0,0
0,2020-04-20,4446.0,0,70.0,0,0.0,100,123.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3213.0,0,0.0,100,0.0,100,28.0,0,816.0,0,0.0,100,0.0,100,38.0,0,902.0,0,0.0,100,0.0,100,24.0,0,7238.0,0,0.0,100,130.0,0,152.0,0,12114.0,0,97.0,0,691.0,0,643.0,0,317.0,0,0.0,100,0.0,100,2.0,0,1685.0,0,0.0,100,0.0,100,7.0,0,8990.0,0,0.0,100,0.0,100,300.0,0
0,2020-04-21,4439.0,0,70.0,0,0.0,100,124.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3297.0,0,0.0,100,0.0,100,32.0,0,818.0,0,0.0,100,0.0,100,40.0,0,908.0,0,0.0,100,0.0,100,26.0,0,7394.0,0,0.0,100,130.0,0,157.0,0,12563.0,0,97.0,0,691.0,0,664.0,0,443.0,0,0.0,100,0.0,100,2.0,0,1755.0,0,0.0,100,0.0,100,8.0,0,9630.0,0,0.0,100,0.0,100,324.0,0
0,2020-04-22,4761.0,0,77.0,0,0.0,100,140.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3445.0,0,35.0,0,100.0,0,32.0,0,823.0,0,1.0,0,10.0,0,40.0,0,939.0,0,0.0,100,0.0,100,27.0,0,7394.0,0,0.0,100,168.0,0,157.0,0,12740.0,0,103.0,0,758.0,0,686.0,0,447.0,0,40.0,0,3.0,0,6.0,0,1858.0,0,0.0,100,0.0,100,9.0,0,10266.0,0,0.0,100,0.0,100,349.0,0
0,2020-04-23,4917.0,0,77.0,0,0.0,100,150.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3612.0,0,35.0,0,100.0,0,35.0,0,825.0,0,1.0,0,10.0,0,43.0,0,981.0,0,0.0,100,0.0,100,31.0,0,8266.0,0,0.0,100,168.0,0,171.0,0,12753.0,0,103.0,0,758.0,0,711.0,0,453.0,0,40.0,0,3.0,0,7.0,0,1956.0,0,0.0,100,0.0,100,9.0,0,10998.0,0,0.0,100,0.0,100,373.0,0
0,2020-04-24,5070.0,0,77.0,0,0.0,100,157.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3782.0,0,35.0,0,100.0,0,39.0,0,827.0,0,1.0,0,10.0,0,44.0,0,1010.0,0,0.0,100,0.0,100,32.0,0,8728.0,0,0.0,100,168.0,0,169.0,0,12977.0,0,103.0,0,758.0,0,722.0,0,473.0,0,40.0,0,3.0,0,7.0,0,2040.0,0,0.0,100,0.0,100,10.0,0,11594.0,0,0.0,100,0.0,100,411.0,0
0,2020-04-25,5253.0,0,77.0,0,0.0,100,166.0,0,0.0,100,0.0,100,0.0,100,0.0,100,3948.0,0,35.0,0,100.0,0,41.0,0,843.0,0,1.0,0,10.0,0,46.0,0,1010.0,0,0.0,100,0.0,100,32.0,0,9189.0,0,0.0,100,168.0,0,177.0,0,13319.0,0,103.0,0,758.0,0,737.0,0,491.0,0,40.0,0,3.0,0,7.0,0,2147.0,0,0.0,100,0.0,100,10.0,0,12366.0,0,0.0,100,0.0,100,437.0,0
0,2020-04-26,5498.0,0,91.0,0,0.0,100,174.0,0,0.0,100,0.0,100,0.0,100,0.0,100,4123.0,0,47.0,0,112.0,0,41.0,0,851.0,0,1.0,0,10.0,0,46.0,0,1055.0,0,0.0,100,0.0,100,34.0,0,9667.0,0,0.0,100,193.0,0,181.0,0,13521.0,0,111.0,0,804.0,0,749.0,0,502.0,0,64.0,0,5.0,0,7.0,0,2212.0,0,0.0,100,0.0,100,11.0,0,12970.0,0,0.0,100,0.0,100,449.0,0
0,2020-04-27,5613.0,0,91.0,0,0.0,100,177.0,0,0.0,100,0.0,100,0.0,100,0.0,100,4236.0,0,47.0,0,112.0,0,41.0,0,855.0,0,1.0,0,10.0,0,47.0,0,1063.0,0,0.0,100,0.0,100,34.0,0,9918.0,0,0.0,100,193.0,0,184.0,0,13686.0,0,111.0,0,804.0,0,764.0,0,520.0,0,64.0,0,5.0,0,7.0,0,2244.0,0,0.0,100,0.0,100,11.0,0,13538.0,0,0.0,100,0.0,100,460.0,0
0,2020-04-28,5735.0,0,91.0,0,0.0,100,192.0,0,0.0,100,0.0,100,0.0,100,0.0,100,4345.0,0,47.0,0,112.0,0,41.0,0,862.0,0,1.0,0,10.0,0,47.0,0,1095.0,0,0.0,100,0.0,100,38.0,0,10052.0,0,0.0,100,193.0,0,188.0,0,13842.0,0,111.0,0,804.0,0,786.0,0,536.0,0,64.0,0,5.0,0,7.0,0,2313.0,0,0.0,100,0.0,100,11.0,0,14339.0,0,0.0,100,0.0,100,492.0,0
0,2020-04-29,5882.0,0,103.0,0,0.0,100,231.0,0,0.0,100,0.0,100,0.0,100,0.0,100,4497.0,0,60.0,0,118.0,0,45.0,0,862.0,0,1.0,0,10.0,0,47.0,0,1110.0,0,0.0,100,0.0,100,38.0,0,10366.0,0,0.0,100,239.0,0,195.0,0,14070.0,0,119.0,0,896.0,0,801.0,0,545.0,0,71.0,0,4.0,0,7.0,0,2373.0,0,0.0,100,0.0,100,13.0,0,14962.0,0,0.0,100,0.0,100,522.0,0
0,2020-04-30,6095.0,0,103.0,100,0.0,100,244.0,0,0.0,100,0.0,100,0.0,100,0.0,100,4672.0,0,60.0,0,118.0,0,46.0,0,866.0,0,1.0,0,10.0,0,49.0,0,1125.0,0,0.0,100,0.0,100,41.0,0,10735.0,0,0.0,100,239.0,0,199.0,0,14327.0,0,119.0,0,896.0,0,814.0,0,559.0,0,71.0,0,4.0,0,7.0,0,2449.0,0,0.0,100,0.0,100,17.0,0,15847.0,0,0.0,100,0.0,100,552.0,0
0,2020-05-01,6258.0,0,103.0,100,0.0,100,256.0,0,0.0,100,0.0,100,0.0,100,0.0,100,4828.0,0,60.0,0,118.0,0,46.0,0,879.0,0,1.0,0,10.0,0,50.0,0,1152.0,0,0.0,100,0.0,100,46.0,0,11891.0,0,0.0,100,239.0,0,204.0,0,14637.0,0,119.0,0,896.0,0,824.0,0,566.0,0,71.0,0,4.0,0,7.0,0,2525.0,0,0.0,100,0.0,100,21.0,0,16902.0,0,0.0,100,0.0,100,581.0,0
0,2020-05-02,6489.0,0,103.0,100,0.0,100,267.0,0,0.0,100,0.0,100,0.0,100,0.0,100,4985.0,0,60.0,0,118.0,0,49.0,0,886.0,0,1.0,0,10.0,0,51.0,0,1185.0,0,0.0,100,0.0,100,48.0,0,12661.0,0,0.0,100,239.0,0,209.0,0,15003.0,0,119.0,0,896.0,0,830.0,0,579.0,0,71.0,0,4.0,0,7.0,0,2588.0,0,0.0,100,0.0,100,21.0,0,17738.0,0,0.0,100,0.0,100,617.0,0
0,2020-05-03,6626.0,0,103.0,100,57.0,0,275.0,0,0.0,100,0.0,100,0.0,100,0.0,100,5175.0,0,119.0,0,127.0,0,50.0,0,897.0,0,1.0,0,10.0,0,53.0,0,1195.0,0,0.0,100,0.0,100,48.0,0,13177.0,0,0.0,100,295.0,0,210.0,0,15185.0,0,151.0,0,924.0,0,834.0,0,586.0,0,94.0,0,4.0,0,7.0,0,2631.0,0,139.0,0,303.0,0,21.0,0,18672.0,0,0.0,100,0.0,100,660.0,0
0,2020-05-04,6757.0,0,103.0,100,57.0,0,283.0,0,0.0,100,0.0,100,0.0,100,0.0,100,5317.0,0,119.0,0,127.0,0,50.0,0,902.0,0,1.0,0,10.0,0,52.0,0,1224.0,0,0.0,100,0.0,100,48.0,0,13571.0,0,0.0,100,295.0,0,219.0,0,15462.0,0,151.0,0,924.0,0,841.0,0,596.0,0,94.0,0,4.0,0,7.0,0,2668.0,0,139.0,0,303.0,0,21.0,0,19493.0,0,0.0,100,0.0,100,684.0,0
0,2020-05-05,6841.0,0,103.0,100,57.0,0,296.0,0,0.0,100,0.0,100,0.0,100,0.0,100,5449.0,0,119.0,0,127.0,0,56.0,0,907.0,0,1.0,0,10.0,0,52.0,0,1246.0,0,0.0,100,0.0,100,48.0,0,13690.0,0,0.0,100,295.0,0,226.0,0,15594.0,0,151.0,0,924.0,0,862.0,0,604.0,0,94.0,0,4.0,0,7.0,0,2721.0,0,139.0,0,303.0,0,24.0,0,20257.0,0,0.0,100,0.0,100,713.0,0
0,2020-05-06,6936.0,0,103.0,100,62.0,0,305.0,0,0.0,100,0.0,100,0.0,100,0.0,100,5595.0,0,150.0,0,131.0,0,58.0,0,908.0,0,1.0,0,10.0,0,52.0,0,1242.0,0,0.0,100,0.0,100,50.0,0,13938.0,0,0.0,100,320.0,0,239.0,0,15905.0,0,157.0,0,951.0,0,870.0,0,631.0,0,128.0,0,4.0,0,7.0,0,2780.0,0,157.0,0,309.0,0,29.0,0,20257.0,0,0.0,100,0.0,100,713.0,0
0,2020-05-07,7142.0,0,103.0,100,62.0,0,316.0,0,0.0,100,0.0,100,0.0,100,0.0,100,5724.0,0,150.0,0,131.0,0,61.0,0,916.0,0,1.0,0,10.0,0,53.0,0,1287.0,0,0.0,100,0.0,100,51.0,0,14096.0,0,0.0,100,320.0,0,238.0,0,16231.0,0,157.0,0,951.0,0,891.0,0,635.0,0,128.0,0,4.0,0,7.0,0,2906.0,0,157.0,0,309.0,0,31.0,0,21570.0,0,0.0,100,0.0,100,769.0,0
