,dates,Minnesota_UnitedStates.JHU_ConfirmedCases.data,Minnesota_UnitedStates.JHU_ConfirmedCases.missing,Minnesota_UnitedStates.CTP_CovidCases_AIAN.data,Minnesota_UnitedStates.CTP_CovidCases_AIAN.missing,Minnesota_UnitedStates.CTP_CovidCases_Asian.data,Minnesota_UnitedStates.CTP_CovidCases_Asian.missing,Minnesota_UnitedStates.JHU_ConfirmedDeaths.data,Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing,Massachusetts_UnitedStates.JHU_ConfirmedCases.data,Massachusetts_UnitedStates.JHU_ConfirmedCases.missing,Massachusetts_UnitedStates.CTP_CovidCases_AIAN.data,Massachusetts_UnitedStates.CTP_CovidCases_AIAN.missing,Massachusetts_UnitedStates.CTP_CovidCases_Asian.data,Massachusetts_UnitedStates.CTP_CovidCases_Asian.missing,Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data,Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing,Nebraska_UnitedStates.JHU_ConfirmedCases.data,Nebraska_UnitedStates.JHU_ConfirmedCases.missing,Nebraska_UnitedStates.CTP_CovidCases_AIAN.data,Nebraska_UnitedStates.CTP_CovidCases_AIAN.missing,Nebraska_UnitedStates.CTP_CovidCases_Asian.data,Nebraska_UnitedStates.CTP_CovidCases_Asian.missing,Nebraska_UnitedStates.JHU_ConfirmedDeaths.data,Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing,Maryland_UnitedStates.JHU_ConfirmedCases.data,Maryland_UnitedStates.JHU_ConfirmedCases.missing,Maryland_UnitedStates.CTP_CovidCases_AIAN.data,Maryland_UnitedStates.CTP_CovidCases_AIAN.missing,Maryland_UnitedStates.CTP_CovidCases_Asian.data,Maryland_UnitedStates.CTP_CovidCases_Asian.missing,Maryland_UnitedStates.JHU_ConfirmedDeaths.data,Maryland_UnitedStates.JHU_ConfirmedDeaths.missing,Missouri_UnitedStates.JHU_ConfirmedCases.data,Missouri_UnitedStates.JHU_ConfirmedCases.missing,Missouri_UnitedStates.CTP_CovidCases_AIAN.data,Missouri_UnitedStates.CTP_CovidCases_AIAN.missing,Missouri_UnitedStates.CTP_CovidCases_Asian.data,Missouri_UnitedStates.CTP_CovidCases_Asian.missing,Missouri_UnitedStates.JHU_ConfirmedDeaths.data,Missouri_UnitedStates.JHU_ConfirmedDeaths.missing,Nevada_UnitedStates.JHU_ConfirmedCases.data,Nevada_UnitedStates.JHU_ConfirmedCases.missing,Nevada_UnitedStates.CTP_CovidCases_AIAN.data,Nevada_UnitedStates.CTP_CovidCases_AIAN.missing,Nevada_UnitedStates.CTP_CovidCases_Asian.data,Nevada_UnitedStates.CTP_CovidCases_Asian.missing,Nevada_UnitedStates.JHU_ConfirmedDeaths.data,Nevada_UnitedStates.JHU_ConfirmedDeaths.missing,Maine_UnitedStates.JHU_ConfirmedCases.data,Maine_UnitedStates.JHU_ConfirmedCases.missing,Maine_UnitedStates.CTP_CovidCases_AIAN.data,Maine_UnitedStates.CTP_CovidCases_AIAN.missing,Maine_UnitedStates.CTP_CovidCases_Asian.data,Maine_UnitedStates.CTP_CovidCases_Asian.missing,Maine_UnitedStates.JHU_ConfirmedDeaths.data,Maine_UnitedStates.JHU_ConfirmedDeaths.missing,Mississippi_UnitedStates.JHU_ConfirmedCases.data,Mississippi_UnitedStates.JHU_ConfirmedCases.missing,Mississippi_UnitedStates.CTP_CovidCases_AIAN.data,Mississippi_UnitedStates.CTP_CovidCases_AIAN.missing,Mississippi_UnitedStates.CTP_CovidCases_Asian.data,Mississippi_UnitedStates.CTP_CovidCases_Asian.missing,Mississippi_UnitedStates.JHU_ConfirmedDeaths.data,Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing,Montana_UnitedStates.JHU_ConfirmedCases.data,Montana_UnitedStates.JHU_ConfirmedCases.missing,Montana_UnitedStates.CTP_CovidCases_AIAN.data,Montana_UnitedStates.CTP_CovidCases_AIAN.missing,Montana_UnitedStates.CTP_CovidCases_Asian.data,Montana_UnitedStates.CTP_CovidCases_Asian.missing,Montana_UnitedStates.JHU_ConfirmedDeaths.data,Montana_UnitedStates.JHU_ConfirmedDeaths.missing,NewHampshire_UnitedStates.JHU_ConfirmedCases.data,NewHampshire_UnitedStates.JHU_ConfirmedCases.missing,NewHampshire_UnitedStates.CTP_CovidCases_AIAN.data,NewHampshire_UnitedStates.CTP_CovidCases_AIAN.missing,NewHampshire_UnitedStates.CTP_CovidCases_Asian.data,NewHampshire_UnitedStates.CTP_CovidCases_Asian.missing,NewHampshire_UnitedStates.JHU_ConfirmedDeaths.data,NewHampshire_UnitedStates.JHU_ConfirmedDeaths.missing
0,2020-03-24,263.0,0,0.0,100,0.0,100,1.0,0,1165.0,0,0.0,100,0.0,100,11.0,0,66.0,0,0.0,100,0.0,100,0.0,0,349.0,0,0.0,100,0.0,100,4.0,0,257.0,0,0.0,100,0.0,100,7.0,0,278.0,0,0.0,100,0.0,100,4.0,0,123.0,0,0.0,100,0.0,100,0.0,0,362.0,0,0.0,100,0.0,100,1.0,0,51.0,0,0.0,100,0.0,100,0.0,0,125.0,0,0.0,100,0.0,100,1.0,0
0,2020-03-25,288.0,0,0.0,100,0.0,100,1.0,0,1844.0,0,0.0,100,0.0,100,15.0,0,71.0,0,0.0,100,0.0,100,0.0,0,425.0,0,0.0,100,0.0,100,4.0,0,354.0,0,0.0,100,0.0,100,8.0,0,323.0,0,0.0,100,0.0,100,6.0,0,142.0,0,0.0,100,0.0,100,0.0,0,419.0,0,0.0,100,0.0,100,3.0,0,71.0,0,0.0,100,0.0,100,0.0,0,132.0,0,0.0,100,0.0,100,1.0,0
0,2020-03-26,346.0,0,0.0,100,0.0,100,2.0,0,2423.0,0,0.0,100,0.0,100,25.0,0,74.0,0,0.0,100,0.0,100,0.0,0,583.0,0,0.0,100,0.0,100,4.0,0,520.0,0,0.0,100,0.0,100,9.0,0,420.0,0,0.0,100,0.0,100,10.0,0,155.0,0,0.0,100,0.0,100,0.0,0,527.0,0,0.0,100,0.0,100,6.0,0,96.0,0,0.0,100,0.0,100,0.0,0,161.0,0,0.0,100,0.0,100,1.0,0
0,2020-03-27,397.0,0,0.0,100,0.0,100,4.0,0,3246.0,0,0.0,100,0.0,100,35.0,0,82.0,0,0.0,100,0.0,100,0.0,0,775.0,0,0.0,100,0.0,100,5.0,0,666.0,0,0.0,100,0.0,100,9.0,0,536.0,0,0.0,100,0.0,100,10.0,0,168.0,0,0.0,100,0.0,100,1.0,0,621.0,0,0.0,100,0.0,100,8.0,0,109.0,0,0.0,100,0.0,100,1.0,0,159.0,0,0.0,100,0.0,100,1.0,0
0,2020-03-28,442.0,0,0.0,100,0.0,100,5.0,0,4263.0,0,0.0,100,0.0,100,44.0,0,98.0,0,0.0,100,0.0,100,2.0,0,995.0,0,0.0,100,0.0,100,5.0,0,836.0,0,0.0,100,0.0,100,10.0,0,626.0,0,0.0,100,0.0,100,10.0,0,211.0,0,0.0,100,0.0,100,1.0,0,705.0,0,0.0,100,0.0,100,13.0,0,129.0,0,0.0,100,0.0,100,1.0,0,192.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-29,504.0,0,0.0,100,0.0,100,9.0,0,4961.0,0,0.0,100,0.0,100,48.0,0,108.0,0,0.0,100,0.0,100,2.0,0,1239.0,0,0.0,100,0.0,100,10.0,0,915.0,0,0.0,100,0.0,100,13.0,0,920.0,0,0.0,100,0.0,100,15.0,0,253.0,0,0.0,100,0.0,100,3.0,0,801.0,0,0.0,100,0.0,100,14.0,0,154.0,0,0.0,100,0.0,100,1.0,0,219.0,0,0.0,100,0.0,100,2.0,0
0,2020-03-30,577.0,0,0.0,100,0.0,100,10.0,0,5758.0,0,0.0,100,0.0,100,56.0,0,145.0,0,0.0,100,0.0,100,2.0,0,1413.0,0,0.0,100,0.0,100,15.0,0,1051.0,0,0.0,100,0.0,100,13.0,0,1012.0,0,0.0,100,0.0,100,15.0,0,275.0,0,0.0,100,0.0,100,3.0,0,847.0,0,0.0,100,0.0,100,16.0,0,171.0,0,0.0,100,0.0,100,5.0,0,315.0,0,0.0,100,0.0,100,3.0,0
0,2020-03-31,630.0,0,0.0,100,0.0,100,12.0,0,6626.0,0,0.0,100,0.0,100,89.0,0,172.0,0,0.0,100,0.0,100,3.0,0,1660.0,0,0.0,100,0.0,100,18.0,0,1357.0,0,0.0,100,0.0,100,15.0,0,1114.0,0,0.0,100,0.0,100,26.0,0,303.0,0,0.0,100,0.0,100,5.0,0,1026.0,0,0.0,100,0.0,100,20.0,0,198.0,0,0.0,100,0.0,100,5.0,0,358.0,0,0.0,100,0.0,100,3.0,0
0,2020-04-01,689.0,0,0.0,100,0.0,100,17.0,0,7738.0,0,0.0,100,0.0,100,122.0,0,210.0,0,0.0,100,0.0,100,4.0,0,1986.0,0,0.0,100,0.0,100,31.0,0,1613.0,0,0.0,100,0.0,100,18.0,0,1279.0,0,0.0,100,0.0,100,31.0,0,303.0,0,0.0,100,0.0,100,5.0,0,1162.0,0,0.0,100,0.0,100,22.0,0,208.0,0,0.0,100,0.0,100,6.0,0,367.0,0,0.0,100,0.0,100,3.0,0
0,2020-04-02,742.0,0,0.0,100,0.0,100,18.0,0,8966.0,0,0.0,100,0.0,100,154.0,0,246.0,0,0.0,100,0.0,100,5.0,0,2331.0,0,0.0,100,0.0,100,36.0,0,1857.0,0,0.0,100,0.0,100,22.0,0,1463.0,0,0.0,100,0.0,100,38.0,0,376.0,0,0.0,100,0.0,100,7.0,0,1266.0,0,0.0,100,0.0,100,26.0,0,241.0,0,0.0,100,0.0,100,6.0,0,420.0,0,0.0,100,0.0,100,5.0,0
0,2020-04-03,788.0,0,0.0,100,0.0,100,22.0,0,10402.0,0,0.0,100,0.0,100,192.0,0,279.0,0,0.0,100,0.0,100,6.0,0,2758.0,0,0.0,100,0.0,100,43.0,0,1864.0,0,0.0,100,0.0,100,25.0,0,1514.0,0,0.0,100,0.0,100,43.0,0,432.0,0,0.0,100,0.0,100,9.0,0,1447.0,0,0.0,100,0.0,100,29.0,0,243.0,0,0.0,100,0.0,100,5.0,0,484.0,0,0.0,100,0.0,100,5.0,0
0,2020-04-04,865.0,0,0.0,100,0.0,100,24.0,0,11736.0,0,0.0,100,0.0,100,216.0,0,321.0,0,0.0,100,0.0,100,6.0,0,3125.0,0,0.0,100,0.0,100,54.0,0,2310.0,0,0.0,100,0.0,100,33.0,0,1742.0,0,0.0,100,0.0,100,46.0,0,456.0,0,0.0,100,0.0,100,10.0,0,1544.0,0,0.0,100,0.0,100,35.0,0,265.0,0,0.0,100,0.0,100,6.0,0,545.0,0,0.0,100,0.0,100,7.0,0
0,2020-04-05,935.0,0,0.0,100,0.0,100,29.0,0,12500.0,0,0.0,100,0.0,100,231.0,0,364.0,0,0.0,100,0.0,100,8.0,0,3617.0,0,0.0,100,0.0,100,67.0,0,2347.0,0,0.0,100,0.0,100,44.0,0,1855.0,0,0.0,100,0.0,100,46.0,0,470.0,0,0.0,100,0.0,100,10.0,0,1727.0,0,0.0,100,0.0,100,43.0,0,286.0,0,0.0,100,0.0,100,6.0,0,626.0,0,0.0,100,0.0,100,9.0,0
0,2020-04-06,986.0,0,0.0,100,0.0,100,30.0,0,13837.0,0,0.0,100,0.0,100,260.0,0,418.0,0,0.0,100,0.0,100,9.0,0,4045.0,0,0.0,100,0.0,100,91.0,0,2736.0,0,0.0,100,0.0,100,47.0,0,1953.0,0,0.0,100,0.0,100,46.0,0,499.0,0,0.0,100,0.0,100,10.0,0,1827.0,0,0.0,100,0.0,100,51.0,0,299.0,0,0.0,100,0.0,100,6.0,0,720.0,0,0.0,100,0.0,100,9.0,0
0,2020-04-07,1069.0,0,0.0,100,0.0,100,34.0,0,15202.0,0,0.0,100,0.0,100,356.0,0,448.0,0,0.0,100,0.0,100,10.0,0,4371.0,0,0.0,100,0.0,100,103.0,0,3130.0,0,0.0,100,0.0,100,65.0,0,2124.0,0,0.0,100,0.0,100,72.0,0,519.0,0,0.0,100,0.0,100,12.0,0,2004.0,0,0.0,100,0.0,100,60.0,0,319.0,0,0.0,100,0.0,100,6.0,0,720.0,0,0.0,100,0.0,100,9.0,0
0,2020-04-08,1154.0,0,0.0,100,0.0,100,39.0,0,16790.0,0,0.0,100,0.0,100,433.0,0,519.0,0,0.0,100,0.0,100,12.0,0,5529.0,0,0.0,100,0.0,100,124.0,0,3209.0,0,0.0,100,0.0,100,86.0,0,2259.0,0,0.0,100,0.0,100,72.0,0,537.0,0,0.0,100,0.0,100,14.0,0,2003.0,0,0.0,100,0.0,100,67.0,0,332.0,0,0.0,100,0.0,100,6.0,0,752.0,0,0.0,100,0.0,100,13.0,0
0,2020-04-09,1240.0,0,0.0,100,0.0,100,50.0,0,18941.0,0,0.0,100,0.0,100,503.0,0,568.0,0,0.0,100,0.0,100,14.0,0,6185.0,0,0.0,100,0.0,100,138.0,0,3432.0,0,0.0,100,0.0,100,93.0,0,2456.0,0,0.0,100,0.0,100,81.0,0,560.0,0,0.0,100,0.0,100,16.0,0,2260.0,0,0.0,100,0.0,100,76.0,0,354.0,0,0.0,100,0.0,100,6.0,0,824.0,0,0.0,100,0.0,100,21.0,0
0,2020-04-10,1336.0,0,0.0,100,0.0,100,57.0,0,20974.0,0,0.0,100,0.0,100,599.0,0,635.0,0,0.0,100,0.0,100,15.0,0,6968.0,0,0.0,100,0.0,100,171.0,0,3897.0,0,0.0,100,0.0,100,99.0,0,2722.0,0,0.0,100,0.0,100,90.0,0,586.0,0,0.0,100,0.0,100,17.0,0,2469.0,0,0.0,100,0.0,100,82.0,0,365.0,0,0.0,100,0.0,100,6.0,0,824.0,0,0.0,100,0.0,100,21.0,0
0,2020-04-11,1427.0,0,0.0,100,0.0,100,64.0,0,22860.0,0,0.0,100,0.0,100,686.0,0,699.0,0,0.0,100,0.0,100,17.0,0,7694.0,0,0.0,100,0.0,100,206.0,0,4108.0,0,0.0,100,0.0,100,116.0,0,2702.0,0,0.0,100,0.0,100,102.0,0,616.0,0,0.0,100,0.0,100,19.0,0,2642.0,0,0.0,100,0.0,100,93.0,0,377.0,0,0.0,100,0.0,100,6.0,0,890.0,0,0.0,100,0.0,100,22.0,0
0,2020-04-12,1621.0,0,16.0,0,64.0,0,70.0,0,25475.0,0,0.0,100,331.0,0,756.0,0,791.0,0,0.0,100,0.0,100,17.0,0,8225.0,0,0.0,100,190.0,0,236.0,0,4269.0,0,0.0,100,0.0,100,118.0,0,2836.0,0,0.0,100,0.0,100,112.0,0,633.0,0,0.0,100,0.0,100,19.0,0,2781.0,0,0.0,100,0.0,100,96.0,0,387.0,0,13.0,0,1.0,0,6.0,0,934.0,0,0.0,100,0.0,100,23.0,0
0,2020-04-13,1621.0,0,16.0,0,64.0,0,70.0,0,26867.0,0,0.0,100,331.0,0,844.0,0,814.0,0,0.0,100,0.0,100,17.0,0,8936.0,0,0.0,100,190.0,0,262.0,0,4515.0,0,0.0,100,0.0,100,123.0,0,2990.0,0,0.0,100,0.0,100,114.0,0,698.0,0,0.0,100,0.0,100,19.0,0,2942.0,0,0.0,100,0.0,100,98.0,0,394.0,0,13.0,0,1.0,0,7.0,0,990.0,0,0.0,100,0.0,100,23.0,0
0,2020-04-14,1695.0,0,16.0,0,64.0,0,79.0,0,28164.0,0,0.0,100,331.0,0,844.0,0,897.0,0,0.0,100,0.0,100,20.0,0,9472.0,0,0.0,100,190.0,0,302.0,0,4746.0,0,0.0,100,0.0,100,149.0,0,3134.0,0,0.0,100,0.0,100,126.0,0,735.0,0,0.0,100,0.0,100,20.0,0,3087.0,0,0.0,100,0.0,100,111.0,0,399.0,0,13.0,0,1.0,0,7.0,0,927.0,0,0.0,100,0.0,100,25.0,0
0,2020-04-15,1809.0,0,18.0,0,72.0,0,87.0,0,29918.0,0,0.0,100,397.0,0,1108.0,0,901.0,0,0.0,100,0.0,100,20.0,0,10032.0,0,0.0,100,230.0,0,311.0,0,4791.0,0,0.0,100,0.0,100,153.0,0,3211.0,0,0.0,100,0.0,100,131.0,0,770.0,0,0.0,100,0.0,100,24.0,0,3360.0,0,0.0,100,0.0,100,122.0,0,404.0,0,14.0,0,1.0,0,7.0,0,1144.0,0,0.0,100,0.0,100,32.0,0
0,2020-04-16,1809.0,0,18.0,0,72.0,0,87.0,0,32181.0,0,0.0,100,397.0,0,1108.0,0,952.0,0,0.0,100,0.0,100,21.0,0,10784.0,0,0.0,100,230.0,0,319.0,0,5174.0,0,0.0,100,0.0,100,169.0,0,3214.0,0,0.0,100,0.0,100,137.0,0,796.0,0,0.0,100,0.0,100,27.0,0,3624.0,0,0.0,100,0.0,100,129.0,0,415.0,0,14.0,0,1.0,0,7.0,0,1144.0,0,0.0,100,0.0,100,32.0,0
0,2020-04-17,2070.0,0,18.0,0,72.0,0,111.0,0,34402.0,0,0.0,100,397.0,0,1245.0,0,1066.0,0,0.0,100,0.0,100,24.0,0,11572.0,0,0.0,100,230.0,0,334.0,0,5371.0,0,0.0,100,0.0,100,184.0,0,3524.0,0,0.0,100,0.0,100,142.0,0,827.0,0,0.0,100,0.0,100,29.0,0,3793.0,0,0.0,100,0.0,100,140.0,0,422.0,0,14.0,0,1.0,0,8.0,0,1292.0,0,0.0,100,0.0,100,37.0,0
0,2020-04-18,2209.0,0,18.0,0,72.0,0,121.0,0,36372.0,0,0.0,100,397.0,0,1404.0,0,1249.0,0,0.0,100,0.0,100,24.0,0,12326.0,0,0.0,100,230.0,0,421.0,0,5579.0,0,0.0,100,0.0,100,197.0,0,3626.0,0,0.0,100,0.0,100,151.0,0,847.0,0,0.0,100,0.0,100,32.0,0,3974.0,0,0.0,100,0.0,100,152.0,0,426.0,0,14.0,0,1.0,0,10.0,0,1347.0,0,0.0,100,0.0,100,38.0,0
0,2020-04-19,2356.0,0,23.0,0,117.0,0,134.0,0,38077.0,0,0.0,100,538.0,0,1706.0,0,1474.0,0,0.0,100,0.0,100,28.0,0,12847.0,0,0.0,100,276.0,0,461.0,0,5743.0,0,0.0,100,0.0,100,199.0,0,3728.0,0,0.0,100,0.0,100,158.0,0,867.0,0,0.0,100,0.0,100,34.0,0,4274.0,0,0.0,100,0.0,100,159.0,0,433.0,0,20.0,0,1.0,0,10.0,0,1395.0,0,0.0,100,0.0,100,38.0,0
0,2020-04-20,2470.0,0,23.0,0,117.0,0,143.0,0,38077.0,0,0.0,100,538.0,0,1706.0,0,1648.0,0,0.0,100,0.0,100,33.0,0,13684.0,0,0.0,100,276.0,0,582.0,0,5890.0,0,0.0,100,0.0,100,200.0,0,3830.0,0,0.0,100,0.0,100,159.0,0,875.0,0,0.0,100,0.0,100,35.0,0,4512.0,0,0.0,100,0.0,100,169.0,0,433.0,0,20.0,0,1.0,0,10.0,0,1452.0,0,0.0,100,0.0,100,42.0,0
0,2020-04-21,2567.0,0,23.0,0,117.0,0,160.0,0,41199.0,0,0.0,100,538.0,0,1961.0,0,1685.0,0,0.0,100,0.0,100,33.0,0,14193.0,0,0.0,100,276.0,0,652.0,0,6066.0,0,0.0,100,0.0,100,224.0,0,3937.0,0,0.0,100,0.0,100,163.0,0,888.0,0,0.0,100,0.0,100,36.0,0,4716.0,0,0.0,100,0.0,100,183.0,0,437.0,0,20.0,0,1.0,0,12.0,0,1495.0,0,0.0,100,0.0,100,42.0,0
0,2020-04-22,2722.0,0,27.0,0,108.0,0,179.0,0,42944.0,0,0.0,100,601.0,0,2182.0,0,1813.0,0,0.0,100,0.0,100,38.0,0,14775.0,0,0.0,100,304.0,0,698.0,0,6277.0,0,0.0,100,0.0,100,238.0,0,4081.0,0,0.0,100,0.0,100,172.0,0,907.0,0,0.0,100,0.0,100,39.0,0,4894.0,0,0.0,100,0.0,100,193.0,0,439.0,0,20.0,0,1.0,0,14.0,0,1593.0,0,0.0,100,37.0,0,48.0,0
0,2020-04-23,2942.0,0,27.0,0,108.0,0,200.0,0,46023.0,0,0.0,100,601.0,0,2360.0,0,2202.0,0,0.0,100,0.0,100,47.0,0,15737.0,0,0.0,100,304.0,0,748.0,0,6506.0,0,0.0,100,0.0,100,252.0,0,4208.0,0,0.0,100,0.0,100,195.0,0,937.0,0,0.0,100,0.0,100,44.0,0,5153.0,0,0.0,100,0.0,100,201.0,0,442.0,0,20.0,0,1.0,0,14.0,0,1675.0,0,0.0,100,37.0,0,51.0,0
0,2020-04-24,3185.0,0,27.0,0,108.0,0,221.0,0,50969.0,0,0.0,100,601.0,0,2556.0,0,2424.0,0,0.0,100,0.0,100,50.0,0,15737.0,0,0.0,100,304.0,0,748.0,0,6788.0,0,0.0,100,0.0,100,272.0,0,4398.0,0,0.0,100,0.0,100,197.0,0,965.0,0,0.0,100,0.0,100,47.0,0,5434.0,0,0.0,100,0.0,100,209.0,0,444.0,0,20.0,0,1.0,0,14.0,0,1725.0,0,0.0,100,37.0,0,53.0,0
0,2020-04-25,3446.0,0,27.0,0,108.0,0,244.0,0,53348.0,0,0.0,100,601.0,0,2730.0,0,2719.0,0,0.0,100,0.0,100,50.0,0,17766.0,0,0.0,100,304.0,0,875.0,0,6935.0,0,0.0,100,0.0,100,281.0,0,4539.0,0,0.0,100,0.0,100,205.0,0,965.0,0,0.0,100,0.0,100,47.0,0,5718.0,0,0.0,100,0.0,100,221.0,0,445.0,0,20.0,0,1.0,0,14.0,0,1802.0,0,0.0,100,37.0,0,53.0,0
0,2020-04-26,3602.0,0,36.0,0,144.0,0,272.0,0,54938.0,0,0.0,100,769.0,0,2899.0,0,3028.0,0,0.0,100,0.0,100,56.0,0,18581.0,0,0.0,100,363.0,0,910.0,0,7120.0,0,0.0,100,0.0,100,283.0,0,4734.0,0,0.0,100,0.0,100,206.0,0,1015.0,0,0.0,100,0.0,100,50.0,0,5911.0,0,0.0,100,0.0,100,227.0,0,448.0,0,21.0,0,1.0,0,14.0,0,1869.0,0,0.0,100,37.0,0,60.0,0
0,2020-04-27,3811.0,0,36.0,0,144.0,0,286.0,0,56462.0,0,0.0,100,769.0,0,3003.0,0,3358.0,0,0.0,100,0.0,100,56.0,0,19487.0,0,0.0,100,363.0,0,945.0,0,7305.0,0,0.0,100,0.0,100,343.0,0,4700.0,0,0.0,100,0.0,100,206.0,0,1023.0,0,0.0,100,0.0,100,51.0,0,6094.0,0,0.0,100,0.0,100,229.0,0,449.0,0,21.0,0,1.0,0,14.0,0,1943.0,0,0.0,100,37.0,0,60.0,0
0,2020-04-28,4181.0,0,36.0,0,144.0,0,301.0,0,58302.0,0,0.0,100,769.0,0,3153.0,0,3517.0,0,0.0,100,0.0,100,56.0,0,20113.0,0,0.0,100,363.0,0,1016.0,0,7450.0,0,0.0,100,0.0,100,330.0,0,4821.0,0,0.0,100,0.0,100,219.0,0,1040.0,0,0.0,100,0.0,100,51.0,0,6342.0,0,0.0,100,0.0,100,239.0,0,451.0,0,21.0,0,1.0,0,15.0,0,2015.0,0,0.0,100,37.0,0,60.0,0
0,2020-04-29,4644.0,0,46.0,0,185.0,0,319.0,0,60265.0,0,0.0,100,903.0,0,3405.0,0,3851.0,0,0.0,100,0.0,100,56.0,0,20849.0,0,0.0,100,434.0,0,1078.0,0,7660.0,0,0.0,100,0.0,100,338.0,0,4934.0,0,0.0,100,0.0,100,230.0,0,1056.0,0,1.0,0,13.0,0,52.0,0,6569.0,0,0.0,100,0.0,100,250.0,0,451.0,0,23.0,0,1.0,0,16.0,0,2063.0,0,0.0,100,49.0,0,60.0,0
0,2020-04-30,5136.0,0,46.0,0,185.0,0,343.0,0,62205.0,0,0.0,100,903.0,0,3562.0,0,4281.0,0,0.0,100,0.0,100,70.0,0,21742.0,0,0.0,100,434.0,0,1140.0,0,7818.0,0,0.0,100,0.0,100,350.0,0,5053.0,0,0.0,100,0.0,100,243.0,0,1095.0,0,1.0,0,13.0,0,53.0,0,6815.0,0,0.0,100,0.0,100,261.0,0,453.0,0,23.0,0,1.0,0,16.0,0,2151.0,0,0.0,100,49.0,0,72.0,0
0,2020-05-01,5730.0,0,46.0,0,185.0,0,370.0,0,64311.0,0,0.0,100,903.0,0,3716.0,0,5008.0,0,0.0,100,0.0,100,73.0,0,23472.0,0,0.0,100,434.0,0,1163.0,0,8067.0,0,0.0,100,0.0,100,360.0,0,5248.0,0,0.0,100,0.0,100,246.0,0,1123.0,0,1.0,0,13.0,0,55.0,0,7212.0,0,0.0,100,0.0,100,281.0,0,453.0,0,23.0,0,1.0,0,16.0,0,2310.0,0,0.0,100,49.0,0,81.0,0
0,2020-05-02,6232.0,0,46.0,0,185.0,0,394.0,0,66263.0,0,0.0,100,903.0,0,3846.0,0,5317.0,0,0.0,100,0.0,100,73.0,0,24473.0,0,0.0,100,434.0,0,1251.0,0,8356.0,0,0.0,100,0.0,100,376.0,0,5389.0,0,0.0,100,0.0,100,255.0,0,1153.0,0,1.0,0,13.0,0,56.0,0,7441.0,0,0.0,100,0.0,100,291.0,0,455.0,0,23.0,0,1.0,0,16.0,0,2429.0,0,0.0,100,49.0,0,84.0,0
0,2020-05-03,6663.0,0,66.0,0,266.0,0,418.0,0,68087.0,0,0.0,100,1021.0,0,4004.0,0,5661.0,0,0.0,100,0.0,100,78.0,0,25462.0,0,0.0,100,530.0,0,1281.0,0,8618.0,0,0.0,100,0.0,100,381.0,0,5472.0,0,0.0,100,0.0,100,258.0,0,1185.0,0,1.0,0,13.0,0,57.0,0,7550.0,0,0.0,100,0.0,100,303.0,0,455.0,0,23.0,0,1.0,0,16.0,0,2518.0,0,0.0,100,49.0,0,86.0,0
0,2020-05-04,7234.0,0,66.0,0,266.0,0,427.0,0,69087.0,0,0.0,100,1021.0,0,4090.0,0,6037.0,0,0.0,100,0.0,100,78.0,0,26408.0,0,0.0,100,530.0,0,1317.0,0,8946.0,0,0.0,100,0.0,100,386.0,0,5630.0,0,0.0,100,0.0,100,265.0,0,1205.0,0,1.0,0,13.0,0,57.0,0,7877.0,0,0.0,100,0.0,100,310.0,0,457.0,0,23.0,0,1.0,0,16.0,0,2588.0,0,0.0,100,49.0,0,86.0,0
0,2020-05-05,7851.0,0,66.0,0,266.0,0,455.0,0,70271.0,0,0.0,100,1021.0,0,4212.0,0,6373.0,0,0.0,100,0.0,100,78.0,0,27117.0,0,0.0,100,530.0,0,1390.0,0,9121.0,0,0.0,100,0.0,100,409.0,0,5660.0,0,0.0,100,0.0,100,270.0,0,1226.0,0,1.0,0,13.0,0,61.0,0,8207.0,0,0.0,100,0.0,100,342.0,0,456.0,0,23.0,0,1.0,0,16.0,0,2636.0,0,0.0,100,49.0,0,92.0,0
0,2020-05-06,8579.0,0,85.0,0,343.0,0,485.0,0,72025.0,0,0.0,100,1152.0,0,4420.0,0,6689.0,0,0.0,100,0.0,100,78.0,0,28163.0,0,0.0,100,580.0,0,1437.0,0,9323.0,0,0.0,100,0.0,100,428.0,0,5741.0,0,0.0,100,0.0,100,289.0,0,1254.0,0,2.0,0,20.0,0,62.0,0,8424.0,0,0.0,100,0.0,100,374.0,0,456.0,0,24.0,0,1.0,0,16.0,0,2741.0,0,0.0,100,49.0,0,92.0,0
0,2020-05-07,9365.0,0,85.0,0,343.0,0,508.0,0,73721.0,0,0.0,100,1152.0,0,4552.0,0,7334.0,0,0.0,100,0.0,100,91.0,0,29374.0,0,0.0,100,580.0,0,1503.0,0,9581.0,0,0.0,100,0.0,100,449.0,0,5855.0,0,0.0,100,0.0,100,297.0,0,1330.0,0,2.0,0,20.0,0,62.0,0,8686.0,0,0.0,100,0.0,100,396.0,0,456.0,0,24.0,0,1.0,0,16.0,0,2843.0,0,0.0,100,49.0,0,114.0,0
