fips_code,February,March,April,May,June,July,August,September,October,November
18063.0,0.0,70.0,667.0,1169.0,1366.0,1711.0,2329.0,2789.0,3472.0,4642.0
18065.0,0.0,1.0,39.0,182.0,235.0,356.0,608.0,830.0,1471.0,1996.0
18067.0,0.0,16.0,172.0,408.0,542.0,786.0,1079.0,1341.0,1725.0,2380.0
18069.0,0.0,2.0,9.0,28.0,70.0,119.0,170.0,254.0,380.0,867.0
18071.0,0.0,8.0,138.0,389.0,454.0,543.0,699.0,779.0,1233.0,1675.0
18073.0,0.0,8.0,46.0,67.0,107.0,197.0,323.0,403.0,798.0,1114.0
18075.0,0.0,0.0,15.0,52.0,67.0,80.0,129.0,193.0,413.0,702.0
18077.0,0.0,1.0,26.0,45.0,64.0,145.0,207.0,254.0,440.0,780.0
18079.0,0.0,15.0,75.0,130.0,169.0,206.0,269.0,318.0,427.0,629.0
18081.0,0.0,101.0,579.0,1105.0,1232.0,1616.0,2034.0,2383.0,3506.0,4830.0
18083.0,0.0,2.0,20.0,28.0,62.0,125.0,345.0,544.0,940.0,1397.0
18085.0,0.0,5.0,34.0,135.0,484.0,796.0,1029.0,1301.0,2301.0,3384.0
18087.0,0.0,2.0,25.0,81.0,456.0,536.0,600.0,651.0,874.0,1192.0
18089.0,0.0,146.0,1846.0,3616.0,4847.0,6935.0,9143.0,10772.0,15726.0,22036.0
18091.0,0.0,8.0,218.0,433.0,534.0,800.0,1185.0,1532.0,2596.0,3628.0
18093.0,0.0,9.0,99.0,163.0,229.0,317.0,454.0,530.0,826.0,1477.0
18095.0,0.0,38.0,420.0,586.0,642.0,812.0,1297.0,1735.0,2814.0,3781.0
18097.0,0.0,964.0,5530.0,9853.0,11329.0,14432.0,18466.0,21671.0,27455.0,34633.0
18099.0,0.0,3.0,29.0,108.0,409.0,732.0,895.0,1029.0,1602.0,2392.0
18101.0,0.0,0.0,7.0,11.0,22.0,42.0,117.0,169.0,213.0,282.0
18103.0,0.0,3.0,104.0,140.0,180.0,247.0,318.0,439.0,756.0,1138.0
18105.0,0.0,30.0,123.0,166.0,244.0,661.0,1150.0,2708.0,3543.0,4439.0
18107.0,0.0,6.0,67.0,241.0,285.0,334.0,425.0,512.0,719.0,1061.0
18109.0,0.0,32.0,152.0,277.0,318.0,410.0,595.0,739.0,1073.0,1643.0
18111.0,0.0,1.0,46.0,78.0,94.0,108.0,145.0,175.0,262.0,443.0
18113.0,0.0,2.0,69.0,232.0,434.0,617.0,804.0,935.0,1344.0,1966.0
18115.0,0.0,1.0,4.0,13.0,14.0,43.0,73.0,79.0,148.0,186.0
18117.0,0.0,3.0,76.0,128.0,133.0,158.0,240.0,289.0,441.0,570.0
18119.0,0.0,11.0,23.0,35.0,43.0,73.0,142.0,172.0,229.0,437.0
18121.0,0.0,0.0,12.0,18.0,22.0,45.0,79.0,111.0,222.0,397.0
18123.0,0.0,0.0,10.0,33.0,118.0,170.0,196.0,226.0,463.0,712.0
18125.0,0.0,0.0,1.0,6.0,6.0,37.0,101.0,177.0,379.0,444.0
18127.0,0.0,21.0,238.0,539.0,680.0,1130.0,1719.0,2233.0,3797.0,6163.0
18129.0,0.0,4.0,11.0,16.0,32.0,155.0,214.0,371.0,689.0,1005.0
18131.0,0.0,0.0,23.0,46.0,59.0,71.0,100.0,114.0,148.0,320.0
18133.0,0.0,7.0,66.0,137.0,165.0,217.0,433.0,592.0,783.0,995.0
18135.0,0.0,3.0,15.0,47.0,76.0,101.0,172.0,230.0,343.0,910.0
18137.0,0.0,31.0,92.0,109.0,112.0,185.0,245.0,309.0,533.0,821.0
18139.0,0.0,4.0,31.0,47.0,56.0,79.0,133.0,158.0,254.0,428.0
18141.0,0.0,49.0,633.0,1274.0,1830.0,3015.0,5151.0,6763.0,10252.0,12798.0
18143.0,0.0,1.0,46.0,120.0,154.0,243.0,315.0,396.0,510.0,757.0
18145.0,0.0,15.0,201.0,373.0,414.0,500.0,619.0,689.0,1007.0,1433.0
18147.0,0.0,0.0,5.0,20.0,30.0,110.0,158.0,269.0,446.0,658.0
18149.0,0.0,1.0,16.0,39.0,68.0,156.0,210.0,274.0,509.0,738.0
18151.0,0.0,1.0,23.0,83.0,123.0,193.0,279.0,399.0,718.0,1106.0
18153.0,0.0,2.0,16.0,36.0,45.0,69.0,290.0,339.0,495.0,655.0
18155.0,0.0,3.0,15.0,20.0,24.0,40.0,64.0,68.0,109.0,201.0
18157.0,0.0,14.0,110.0,402.0,633.0,1053.0,1584.0,2652.0,4365.0,6418.0
18159.0,0.0,4.0,18.0,25.0,30.0,96.0,187.0,233.0,285.0,428.0
18161.0,0.0,0.0,7.0,9.0,13.0,28.0,63.0,79.0,130.0,216.0
18163.0,0.0,18.0,135.0,274.0,413.0,1621.0,2588.0,3906.0,6484.0,8068.0
18165.0,0.0,0.0,7.0,10.0,13.0,30.0,94.0,133.0,300.0,439.0
18167.0,0.0,8.0,64.0,169.0,222.0,424.0,1260.0,1906.0,3032.0,4586.0
18169.0,0.0,1.0,42.0,78.0,107.0,151.0,209.0,275.0,548.0,1049.0
18171.0,0.0,2.0,11.0,12.0,14.0,19.0,38.0,41.0,108.0,174.0
18173.0,0.0,8.0,96.0,166.0,196.0,471.0,768.0,1428.0,1900.0,2705.0
18175.0,0.0,6.0,43.0,52.0,64.0,104.0,225.0,270.0,426.0,552.0
18177.0,0.0,2.0,34.0,82.0,127.0,304.0,550.0,781.0,1709.0,2357.0
18179.0,0.0,2.0,5.0,32.0,67.0,124.0,211.0,273.0,420.0,900.0
18181.0,0.0,2.0,47.0,235.0,257.0,341.0,440.0,491.0,686.0,954.0
18183.0,0.0,2.0,19.0,42.0,79.0,143.0,213.0,295.0,552.0,978.0
19001.0,0.0,1.0,1.0,9.0,15.0,20.0,49.0,76.0,220.0,342.0
19003.0,0.0,0.0,0.0,7.0,8.0,15.0,22.0,38.0,86.0,134.0
19005.0,0.0,7.0,89.0,121.0,124.0,148.0,178.0,265.0,428.0,609.0
19007.0,0.0,1.0,2.0,15.0,20.0,40.0,85.0,144.0,258.0,605.0
19009.0,0.0,1.0,1.0,12.0,17.0,28.0,39.0,91.0,151.0,252.0
19011.0,0.0,7.0,31.0,43.0,58.0,130.0,203.0,344.0,529.0,1343.0
19013.0,0.0,7.0,1140.0,1746.0,2095.0,2970.0,3800.0,4559.0,6154.0,8774.0
19015.0,0.0,1.0,12.0,62.0,136.0,226.0,345.0,532.0,781.0,1064.0
19017.0,0.0,0.0,51.0,70.0,87.0,181.0,330.0,513.0,767.0,1505.0
19019.0,0.0,2.0,17.0,33.0,45.0,105.0,175.0,299.0,515.0,881.0
19021.0,0.0,0.0,4.0,783.0,1695.0,1782.0,1826.0,2026.0,2349.0,2709.0
19023.0,0.0,1.0,9.0,16.0,45.0,111.0,208.0,280.0,428.0,775.0
19025.0,0.0,0.0,0.0,2.0,44.0,81.0,129.0,195.0,345.0,872.0
19027.0,0.0,1.0,2.0,10.0,82.0,175.0,390.0,711.0,1243.0,1712.0
19029.0,0.0,0.0,1.0,12.0,17.0,42.0,112.0,181.0,470.0,649.0
19031.0,0.0,9.0,29.0,47.0,75.0,117.0,154.0,256.0,444.0,837.0
19033.0,0.0,7.0,14.0,29.0,99.0,572.0,830.0,1076.0,1589.0,2665.0
19035.0,0.0,0.0,2.0,28.0,72.0,97.0,140.0,269.0,442.0,638.0
19037.0,0.0,0.0,5.0,10.0,25.0,48.0,110.0,274.0,389.0,618.0
19039.0,0.0,0.0,2.0,55.0,125.0,174.0,241.0,270.0,319.0,425.0
19041.0,0.0,0.0,4.0,16.0,121.0,168.0,236.0,350.0,568.0,880.0
19043.0,0.0,1.0,14.0,35.0,39.0,94.0,180.0,271.0,526.0,829.0
19045.0,0.0,5.0,48.0,61.0,95.0,288.0,835.0,1152.0,1616.0,2581.0
19047.0,0.0,1.0,21.0,516.0,666.0,707.0,836.0,1117.0,1400.0,1594.0
19049.0,0.0,25.0,318.0,904.0,1175.0,1739.0,2379.0,2860.0,3705.0,5211.0
19051.0,0.0,0.0,1.0,22.0,37.0,49.0,83.0,130.0,162.0,315.0
19053.0,0.0,0.0,0.0,1.0,10.0,21.0,44.0,67.0,172.0,263.0
19055.0,0.0,0.0,8.0,15.0,41.0,85.0,217.0,466.0,867.0,1179.0
19057.0,0.0,1.0,16.0,63.0,84.0,144.0,568.0,824.0,1593.0,2321.0
19059.0,0.0,1.0,6.0,21.0,241.0,371.0,424.0,554.0,815.0,1100.0
19061.0,0.0,21.0,102.0,344.0,512.0,1484.0,2036.0,3474.0,5639.0,7744.0
19063.0,0.0,0.0,0.0,15.0,75.0,178.0,221.0,279.0,464.0,623.0
19065.0,0.0,2.0,20.0,27.0,33.0,77.0,140.0,240.0,439.0,797.0
19067.0,0.0,0.0,0.0,19.0,65.0,109.0,215.0,357.0,480.0,759.0
19069.0,0.0,0.0,2.0,13.0,75.0,209.0,295.0,353.0,406.0,583.0
19071.0,0.0,0.0,0.0,4.0,7.0,32.0,59.0,125.0,219.0,294.0
19073.0,0.0,0.0,5.0,13.0,28.0,38.0,53.0,109.0,208.0,398.0
19075.0,0.0,0.0,11.0,20.0,33.0,72.0,129.0,229.0,368.0,633.0
19077.0,0.0,1.0,12.0,50.0,64.0,124.0,173.0,271.0,427.0,616.0
19079.0,0.0,0.0,7.0,37.0,185.0,237.0,280.0,337.0,501.0,759.0
19081.0,0.0,3.0,3.0,16.0,47.0,114.0,157.0,203.0,312.0,636.0
19083.0,0.0,1.0,8.0,17.0,63.0,161.0,230.0,311.0,483.0,885.0
19085.0,0.0,9.0,16.0,23.0,50.0,90.0,147.0,270.0,731.0,900.0
19087.0,0.0,3.0,32.0,71.0,82.0,109.0,284.0,777.0,1166.0,1538.0
19089.0,0.0,0.0,10.0,12.0,22.0,47.0,133.0,193.0,290.0,398.0
19091.0,0.0,0.0,4.0,18.0,48.0,87.0,153.0,196.0,392.0,573.0
19093.0,0.0,0.0,0.0,14.0,22.0,29.0,43.0,135.0,245.0,391.0
19095.0,0.0,4.0,19.0,33.0,47.0,87.0,115.0,229.0,475.0,751.0
19097.0,0.0,1.0,5.0,12.0,24.0,132.0,211.0,368.0,748.0,1201.0
19099.0,0.0,6.0,130.0,260.0,317.0,450.0,588.0,883.0,1276.0,1829.0
19101.0,0.0,0.0,6.0,27.0,53.0,75.0,118.0,141.0,274.0,488.0
19103.0,0.0,73.0,461.0,614.0,1145.0,1881.0,3926.0,5203.0,6183.0,8198.0
19105.0,0.0,4.0,21.0,36.0,54.0,122.0,170.0,295.0,562.0,1832.0
19107.0,0.0,2.0,2.0,15.0,19.0,28.0,63.0,120.0,207.0,424.0
19109.0,0.0,1.0,2.0,9.0,32.0,76.0,122.0,290.0,510.0,778.0
19111.0,0.0,0.0,8.0,27.0,48.0,89.0,422.0,666.0,1067.0,1666.0
19113.0,0.0,90.0,669.0,955.0,1203.0,2005.0,2984.0,4199.0,6495.0,11495.0
19115.0,0.0,0.0,269.0,344.0,360.0,378.0,396.0,439.0,557.0,713.0
19117.0,0.0,0.0,0.0,17.0,30.0,42.0,96.0,159.0,217.0,282.0
19119.0,0.0,0.0,13.0,24.0,39.0,99.0,150.0,390.0,592.0,794.0
19121.0,0.0,0.0,5.0,28.0,37.0,93.0,164.0,245.0,388.0,549.0
19123.0,0.0,2.0,10.0,94.0,115.0,133.0,219.0,435.0,770.0,1063.0
19125.0,0.0,0.0,8.0,32.0,66.0,147.0,484.0,779.0,948.0,1597.0
19127.0,0.0,8.0,467.0,894.0,1012.0,1373.0,1643.0,1802.0,1947.0,2847.0
19129.0,0.0,0.0,2.0,19.0,34.0,76.0,128.0,203.0,453.0,783.0
19131.0,0.0,0.0,2.0,4.0,23.0,76.0,107.0,195.0,236.0,592.0
19133.0,0.0,5.0,7.0,24.0,70.0,89.0,107.0,167.0,247.0,324.0
19135.0,0.0,0.0,0.0,38.0,50.0,66.0,110.0,163.0,278.0,374.0
19137.0,0.0,1.0,1.0,7.0,10.0,42.0,77.0,100.0,205.0,343.0
19139.0,0.0,16.0,336.0,557.0,615.0,807.0,966.0,1138.0,1560.0,2261.0
19141.0,0.0,0.0,8.0,31.0,83.0,116.0,201.0,413.0,809.0,1085.0
19143.0,0.0,0.0,9.0,33.0,51.0,77.0,99.0,181.0,254.0,436.0
19145.0,0.0,2.0,6.0,13.0,20.0,69.0,112.0,208.0,432.0,955.0
19147.0,0.0,0.0,0.0,6.0,31.0,74.0,116.0,214.0,344.0,508.0
19149.0,0.0,0.0,12.0,132.0,300.0,435.0,744.0,1191.0,1825.0,2348.0
19151.0,0.0,0.0,1.0,12.0,75.0,113.0,131.0,168.0,259.0,441.0
19153.0,0.0,76.0,985.0,4227.0,6037.0,9479.0,13370.0,16204.0,20365.0,27413.0
19155.0,0.0,4.0,33.0,263.0,692.0,1153.0,1634.0,2225.0,3512.0,4651.0
19157.0,0.0,5.0,56.0,90.0,104.0,137.0,183.0,327.0,510.0,805.0
19159.0,0.0,0.0,0.0,4.0,14.0,21.0,31.0,53.0,103.0,137.0
19161.0,0.0,0.0,0.0,19.0,63.0,79.0,114.0,275.0,426.0,666.0
19163.0,0.0,18.0,226.0,359.0,631.0,1557.0,2234.0,3128.0,4134.0,8453.0
19165.0,0.0,3.0,9.0,37.0,106.0,155.0,215.0,278.0,421.0,624.0
19167.0,0.0,3.0,9.0,275.0,455.0,588.0,896.0,1753.0,2627.0,3193.0
19169.0,0.0,2.0,27.0,115.0,694.0,1088.0,2444.0,3507.0,4214.0,5489.0
19171.0,0.0,11.0,266.0,403.0,445.0,534.0,623.0,757.0,1040.0,1338.0
19173.0,0.0,1.0,1.0,56.0,78.0,93.0,113.0,143.0,269.0,380.0
19175.0,0.0,0.0,1.0,8.0,25.0,66.0,93.0,146.0,285.0,555.0
19177.0,0.0,1.0,8.0,9.0,19.0,29.0,100.0,122.0,199.0,286.0
19179.0,0.0,1.0,10.0,593.0,700.0,827.0,1085.0,1345.0,1573.0,2100.0
19181.0,0.0,3.0,22.0,132.0,245.0,503.0,777.0,972.0,1389.0,2120.0
19183.0,0.0,24.0,141.0,189.0,225.0,284.0,340.0,493.0,667.0,1072.0
19185.0,0.0,0.0,0.0,1.0,8.0,15.0,50.0,89.0,161.0,259.0
19187.0,0.0,1.0,5.0,40.0,161.0,699.0,1023.0,1327.0,2009.0,2873.0
19189.0,0.0,0.0,2.0,11.0,24.0,71.0,160.0,325.0,535.0,763.0
19191.0,0.0,3.0,15.0,24.0,29.0,77.0,219.0,346.0,537.0,748.0
19193.0,0.0,4.0,742.0,2750.0,3165.0,3620.0,4143.0,5682.0,7650.0,9117.0
19195.0,0.0,0.0,1.0,3.0,14.0,59.0,79.0,110.0,159.0,267.0
19197.0,0.0,1.0,3.0,169.0,370.0,439.0,519.0,603.0,789.0,1023.0
20001.0,0.0,0.0,0.0,1.0,4.0,14.0,21.0,40.0,112.0,240.0
20003.0,0.0,0.0,0.0,1.0,4.0,27.0,34.0,74.0,203.0,308.0
20005.0,0.0,1.0,9.0,22.0,34.0,61.0,219.0,331.0,537.0,708.0
20007.0,0.0,0.0,1.0,1.0,1.0,4.0,6.0,8.0,57.0,147.0
20009.0,0.0,1.0,9.0,45.0,56.0,109.0,284.0,513.0,803.0,1205.0
20011.0,0.0,3.0,6.0,7.0,28.0,65.0,82.0,157.0,306.0,382.0
20013.0,0.0,0.0,0.0,6.0,14.0,32.0,76.0,128.0,249.0,450.0
20015.0,0.0,3.0,16.0,31.0,53.0,200.0,399.0,571.0,990.0,2325.0
20017.0,0.0,0.0,3.0,4.0,4.0,6.0,65.0,82.0,107.0,124.0
20019.0,0.0,1.0,4.0,4.0,4.0,5.0,9.0,15.0,25.0,41.0
20021.0,0.0,3.0,8.0,10.0,29.0,73.0,246.0,525.0,720.0,928.0
20023.0,0.0,0.0,2.0,2.0,2.0,2.0,7.0,63.0,109.0,176.0
20025.0,0.0,0.0,1.0,33.0,34.0,43.0,46.0,50.0,68.0,88.0
20027.0,0.0,1.0,4.0,5.0,6.0,17.0,31.0,55.0,114.0,282.0
20029.0,0.0,0.0,4.0,5.0,18.0,29.0,59.0,69.0,104.0,392.0
20031.0,0.0,14.0,48.0,50.0,53.0,65.0,79.0,117.0,154.0,243.0
20033.0,0.0,0.0,0.0,2.0,2.0,3.0,9.0,13.0,20.0,29.0
20035.0,0.0,0.0,3.0,5.0,71.0,151.0,255.0,381.0,484.0,989.0
20037.0,0.0,5.0,8.0,8.0,256.0,368.0,602.0,1041.0,1449.0,1882.0
20039.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,27.0,121.0,180.0
20041.0,0.0,0.0,2.0,3.0,8.0,40.0,80.0,214.0,349.0,570.0
20043.0,0.0,1.0,3.0,15.0,25.0,44.0,68.0,123.0,215.0,322.0
20045.0,0.0,24.0,50.0,66.0,157.0,650.0,1378.0,2343.0,2964.0,3724.0
20047.0,0.0,0.0,3.0,5.0,6.0,10.0,25.0,53.0,82.0,115.0
20049.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,13.0,29.0
20051.0,0.0,0.0,8.0,8.0,18.0,128.0,419.0,1042.0,1451.0,1820.0
20053.0,0.0,0.0,0.0,2.0,3.0,18.0,25.0,58.0,330.0,478.0
20055.0,0.0,1.0,404.0,1481.0,1570.0,1737.0,1889.0,2174.0,3110.0,3874.0
20057.0,0.0,1.0,675.0,1742.0,1944.0,2026.0,2329.0,2831.0,3302.0,4128.0
20059.0,0.0,7.0,14.0,34.0,71.0,149.0,262.0,385.0,576.0,824.0
20061.0,0.0,0.0,11.0,20.0,57.0,128.0,216.0,310.0,394.0,703.0
20063.0,0.0,1.0,1.0,1.0,1.0,3.0,11.0,76.0,162.0,247.0
20065.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,37.0,57.0,99.0
20067.0,0.0,0.0,4.0,18.0,47.0,92.0,159.0,303.0,470.0,611.0
20069.0,0.0,0.0,4.0,22.0,29.0,71.0,106.0,136.0,211.0,301.0
20071.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,34.0,67.0
20073.0,0.0,0.0,3.0,9.0,11.0,15.0,25.0,49.0,85.0,161.0
20075.0,0.0,0.0,2.0,17.0,29.0,37.0,42.0,44.0,60.0,85.0
20077.0,0.0,0.0,1.0,2.0,2.0,8.0,112.0,120.0,142.0,225.0
20079.0,0.0,1.0,7.0,11.0,37.0,157.0,293.0,359.0,619.0,1274.0
20081.0,0.0,0.0,7.0,21.0,23.0,44.0,47.0,103.0,103.0,210.0
20083.0,0.0,0.0,0.0,5.0,9.0,11.0,13.0,26.0,36.0,105.0
20085.0,0.0,1.0,2.0,96.0,112.0,144.0,204.0,250.0,291.0,487.0
20087.0,0.0,1.0,9.0,22.0,24.0,59.0,119.0,199.0,300.0,476.0
20089.0,0.0,0.0,4.0,4.0,4.0,9.0,14.0,17.0,29.0,38.0
20091.0,0.0,134.0,464.0,812.0,1692.0,4883.0,8216.0,11209.0,14205.0,20946.0
20093.0,0.0,0.0,16.0,45.0,48.0,57.0,71.0,97.0,159.0,220.0
20095.0,0.0,0.0,0.0,0.0,0.0,9.0,41.0,94.0,136.0,230.0
20097.0,0.0,0.0,1.0,2.0,4.0,6.0,8.0,28.0,69.0,100.0
20099.0,0.0,1.0,22.0,22.0,59.0,107.0,183.0,243.0,412.0,615.0
20101.0,0.0,0.0,0.0,3.0,5.0,5.0,7.0,14.0,27.0,49.0
20103.0,0.0,24.0,356.0,1082.0,1162.0,1392.0,1669.0,2201.0,2603.0,3095.0
20105.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,13.0,23.0,33.0
20107.0,0.0,5.0,6.0,11.0,14.0,30.0,55.0,82.0,117.0,200.0
20109.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,29.0,68.0,181.0
20111.0,0.0,11.0,218.0,354.0,489.0,644.0,931.0,1141.0,1314.0,1823.0
20113.0,0.0,3.0,22.0,27.0,72.0,129.0,212.0,287.0,412.0,874.0
20115.0,0.0,0.0,5.0,5.0,9.0,48.0,64.0,79.0,116.0,316.0
20117.0,0.0,0.0,0.0,0.0,2.0,9.0,17.0,28.0,77.0,258.0
20119.0,0.0,0.0,5.0,29.0,30.0,39.0,64.0,120.0,140.0,223.0
20121.0,0.0,0.0,5.0,7.0,27.0,117.0,200.0,407.0,509.0,747.0
20123.0,0.0,2.0,3.0,4.0,4.0,27.0,32.0,47.0,63.0,113.0
20125.0,0.0,5.0,17.0,20.0,41.0,152.0,255.0,429.0,706.0,862.0
20127.0,0.0,2.0,3.0,5.0,5.0,9.0,20.0,39.0,56.0,123.0
20129.0,0.0,0.0,3.0,5.0,6.0,9.0,10.0,20.0,41.0,105.0
20131.0,0.0,0.0,1.0,16.0,26.0,47.0,55.0,122.0,258.0,704.0
20133.0,0.0,1.0,2.0,2.0,32.0,50.0,83.0,179.0,274.0,484.0
20135.0,0.0,0.0,0.0,1.0,4.0,5.0,22.0,82.0,148.0,201.0
20137.0,0.0,0.0,0.0,2.0,4.0,22.0,23.0,36.0,715.0,995.0
20139.0,0.0,3.0,5.0,7.0,13.0,38.0,65.0,108.0,158.0,306.0
20141.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,10.0,24.0,47.0
20143.0,0.0,1.0,4.0,4.0,6.0,30.0,43.0,58.0,119.0,158.0
20145.0,0.0,0.0,0.0,0.0,3.0,7.0,206.0,463.0,431.0,495.0
20147.0,0.0,0.0,1.0,2.0,3.0,47.0,51.0,121.0,209.0,309.0
20149.0,0.0,2.0,13.0,25.0,65.0,102.0,163.0,268.0,382.0,534.0
20151.0,0.0,0.0,1.0,2.0,11.0,33.0,42.0,77.0,192.0,366.0
20153.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,96.0,154.0
20155.0,0.0,7.0,36.0,43.0,63.0,214.0,753.0,1101.0,2290.0,3441.0
20157.0,0.0,0.0,4.0,4.0,11.0,27.0,36.0,48.0,74.0,159.0
20159.0,0.0,0.0,3.0,4.0,4.0,27.0,44.0,85.0,156.0,246.0
20161.0,0.0,2.0,49.0,64.0,233.0,449.0,934.0,1869.0,2226.0,2807.0
20163.0,0.0,0.0,6.0,6.0,7.0,15.0,29.0,106.0,163.0,221.0
20165.0,0.0,0.0,0.0,0.0,1.0,5.0,17.0,64.0,98.0,140.0
20167.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,110.0,210.0,337.0
20169.0,0.0,1.0,21.0,25.0,105.0,340.0,481.0,781.0,1030.0,1603.0
20171.0,0.0,0.0,0.0,14.0,16.0,28.0,95.0,115.0,184.0,272.0
20173.0,0.0,58.0,402.0,580.0,1208.0,4072.0,6917.0,8598.0,11847.0,19504.0
20175.0,0.0,0.0,527.0,883.0,1011.0,1188.0,1380.0,1738.0,2201.0,2467.0
20177.0,0.0,17.0,117.0,300.0,646.0,1389.0,2187.0,2780.0,3647.0,5335.0
20179.0,0.0,0.0,2.0,2.0,4.0,7.0,10.0,30.0,185.0,268.0
20181.0,0.0,0.0,4.0,7.0,7.0,14.0,18.0,41.0,239.0,345.0
20183.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,8.0,24.0,72.0
20185.0,0.0,1.0,1.0,1.0,1.0,3.0,31.0,58.0,93.0,149.0
20187.0,0.0,0.0,6.0,9.0,10.0,16.0,21.0,48.0,52.0,119.0
20189.0,0.0,2.0,9.0,30.0,31.0,43.0,68.0,161.0,245.0,338.0
20191.0,0.0,1.0,3.0,8.0,11.0,97.0,121.0,203.0,311.0,536.0
20193.0,0.0,0.0,0.0,0.0,15.0,32.0,53.0,171.0,363.0,536.0
20195.0,0.0,0.0,0.0,1.0,1.0,5.0,26.0,61.0,113.0,152.0
20197.0,0.0,0.0,21.0,31.0,35.0,39.0,56.0,70.0,84.0,205.0
20199.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,70.0,118.0
20201.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,21.0,39.0,206.0
20203.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,6.0,44.0,90.0
20205.0,0.0,0.0,1.0,1.0,1.0,8.0,16.0,63.0,122.0,203.0
20207.0,0.0,2.0,5.0,6.0,10.0,11.0,12.0,17.0,27.0,47.0
20209.0,0.0,79.0,677.0,1337.0,2234.0,4373.0,6029.0,6986.0,8237.0,9690.0
21001.0,0.0,0.0,81.0,97.0,117.0,201.0,260.0,316.0,455.0,596.0
21003.0,0.0,2.0,13.0,70.0,166.0,216.0,253.0,364.0,500.0,622.0
21005.0,0.0,2.0,8.0,18.0,26.0,72.0,115.0,167.0,251.0,361.0
21007.0,0.0,0.0,9.0,12.0,14.0,30.0,42.0,57.0,79.0,112.0
21009.0,0.0,1.0,17.0,45.0,86.0,315.0,499.0,796.0,1326.0,1651.0
21011.0,0.0,0.0,4.0,9.0,15.0,32.0,65.0,90.0,138.0,199.0
21013.0,0.0,0.0,0.0,1.0,8.0,267.0,395.0,507.0,783.0,1056.0
21015.0,0.0,8.0,138.0,436.0,597.0,984.0,1296.0,1610.0,2305.0,3235.0
21017.0,0.0,2.0,8.0,11.0,31.0,68.0,114.0,200.0,333.0,435.0
21019.0,0.0,4.0,31.0,39.0,62.0,165.0,241.0,470.0,734.0,1003.0
21021.0,0.0,4.0,17.0,25.0,38.0,129.0,208.0,294.0,485.0,658.0
21023.0,0.0,1.0,7.0,12.0,17.0,29.0,37.0,41.0,74.0,104.0
21025.0,0.0,2.0,2.0,3.0,8.0,24.0,55.0,91.0,151.0,229.0
21027.0,0.0,2.0,9.0,17.0,24.0,49.0,99.0,139.0,217.0,341.0
21029.0,0.0,6.0,53.0,111.0,150.0,300.0,621.0,912.0,1582.0,2182.0
21031.0,0.0,1.0,116.0,228.0,256.0,291.0,320.0,340.0,439.0,477.0
21033.0,0.0,0.0,13.0,12.0,15.0,45.0,79.0,166.0,303.0,431.0
21035.0,0.0,3.0,34.0,50.0,81.0,175.0,413.0,614.0,1066.0,1351.0
21037.0,0.0,8.0,89.0,173.0,256.0,494.0,701.0,893.0,1397.0,2050.0
21039.0,0.0,0.0,2.0,5.0,5.0,22.0,61.0,80.0,109.0,147.0
21041.0,0.0,2.0,2.0,12.0,37.0,140.0,189.0,202.0,232.0,264.0
21043.0,0.0,0.0,5.0,11.0,23.0,94.0,116.0,200.0,391.0,502.0
21045.0,0.0,0.0,1.0,3.0,19.0,148.0,247.0,275.0,307.0,388.0
21047.0,0.0,7.0,86.0,110.0,193.0,470.0,861.0,1335.0,1751.0,2386.0
21049.0,0.0,8.0,21.0,41.0,98.0,148.0,249.0,328.0,455.0,690.0
21051.0,0.0,0.0,1.0,7.0,59.0,142.0,214.0,330.0,451.0,755.0
21053.0,0.0,0.0,3.0,3.0,5.0,23.0,71.0,123.0,224.0,295.0
21055.0,0.0,0.0,4.0,6.0,9.0,26.0,52.0,121.0,154.0,200.0
21057.0,0.0,0.0,5.0,5.0,6.0,33.0,88.0,103.0,125.0,180.0
21059.0,0.0,34.0,188.0,317.0,433.0,689.0,961.0,1431.0,1974.0,2657.0
21061.0,0.0,2.0,26.0,56.0,75.0,89.0,117.0,138.0,170.0,246.0
21063.0,0.0,0.0,0.0,1.0,3.0,7.0,25.0,42.0,339.0,498.0
21065.0,0.0,0.0,0.0,0.0,4.0,12.0,43.0,166.0,300.0,367.0
21067.0,0.0,110.0,248.0,714.0,1432.0,2654.0,4188.0,6451.0,11209.0,13680.0
21069.0,0.0,0.0,2.0,3.0,20.0,53.0,71.0,85.0,147.0,241.0
21071.0,0.0,1.0,13.0,16.0,29.0,80.0,145.0,193.0,434.0,846.0
21073.0,0.0,6.0,16.0,38.0,135.0,245.0,466.0,672.0,903.0,1095.0
21075.0,0.0,0.0,2.0,7.0,23.0,49.0,120.0,157.0,238.0,259.0
