fips_code,February,March,April,May,June,July,August,September,October,November
29151.0,0.0,1.0,4.0,0.0,2.0,29.0,44.0,79.0,272.0,333.0
29153.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0,102.0,97.0,32.0
29155.0,0.0,2.0,26.0,55.0,27.0,89.0,135.0,202.0,220.0,190.0
29157.0,0.0,14.0,29.0,14.0,66.0,78.0,193.0,240.0,231.0,392.0
29159.0,0.0,1.0,34.0,43.0,38.0,289.0,392.0,362.0,458.0,835.0
29161.0,0.0,0.0,2.0,2.0,17.0,51.0,138.0,280.0,286.0,511.0
29163.0,0.0,1.0,10.0,11.0,14.0,32.0,77.0,96.0,110.0,243.0
29165.0,0.0,9.0,23.0,38.0,44.0,187.0,176.0,234.0,336.0,281.0
29167.0,0.0,0.0,1.0,2.0,10.0,174.0,104.0,375.0,276.0,292.0
29169.0,0.0,7.0,27.0,0.0,86.0,58.0,214.0,284.0,383.0,152.0
29171.0,0.0,0.0,0.0,0.0,2.0,6.0,15.0,10.0,27.0,36.0
29173.0,0.0,1.0,0.0,4.0,4.0,11.0,92.0,39.0,56.0,81.0
29175.0,0.0,2.0,6.0,2.0,2.0,40.0,76.0,136.0,277.0,448.0
29177.0,0.0,1.0,11.0,7.0,6.0,62.0,37.0,43.0,107.0,266.0
29179.0,0.0,2.0,0.0,0.0,0.0,15.0,5.0,17.0,55.0,39.0
29181.0,0.0,2.0,3.0,2.0,10.0,24.0,47.0,82.0,114.0,136.0
29183.0,0.0,71.0,525.0,184.0,230.0,2422.0,2297.0,2022.0,3076.0,4704.0
29185.0,0.0,0.0,2.0,1.0,-1.0,15.0,10.0,49.0,45.0,116.0
29186.0,0.0,2.0,5.0,5.0,5.0,29.0,63.0,94.0,195.0,427.0
29187.0,0.0,5.0,23.0,7.0,103.0,147.0,800.0,1046.0,552.0,1405.0
29189.0,0.0,642.0,3639.0,2588.0,2206.0,8296.0,8235.0,6115.0,8610.0,10618.0
29195.0,0.0,0.0,188.0,81.0,13.0,125.0,139.0,182.0,224.0,385.0
29197.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,6.0,21.0,65.0
29199.0,0.0,0.0,4.0,1.0,6.0,1.0,6.0,13.0,42.0,62.0
29201.0,0.0,6.0,58.0,46.0,51.0,181.0,283.0,266.0,538.0,616.0
29203.0,0.0,0.0,0.0,0.0,6.0,37.0,9.0,58.0,152.0,51.0
29205.0,0.0,1.0,0.0,0.0,2.0,11.0,32.0,22.0,29.0,61.0
29207.0,0.0,3.0,16.0,62.0,53.0,74.0,87.0,225.0,356.0,350.0
29209.0,0.0,1.0,2.0,1.0,8.0,68.0,199.0,191.0,226.0,268.0
29211.0,0.0,0.0,0.0,59.0,49.0,26.0,39.0,36.0,162.0,112.0
29213.0,0.0,2.0,9.0,3.0,34.0,343.0,522.0,306.0,372.0,715.0
29215.0,0.0,1.0,-1.0,1.0,3.0,28.0,66.0,231.0,205.0,296.0
29217.0,0.0,0.0,4.0,5.0,7.0,28.0,38.0,105.0,175.0,175.0
29219.0,0.0,5.0,17.0,6.0,12.0,113.0,170.0,159.0,100.0,220.0
29221.0,0.0,0.0,8.0,3.0,10.0,34.0,183.0,192.0,293.0,412.0
29223.0,0.0,0.0,0.0,0.0,3.0,28.0,54.0,141.0,95.0,83.0
29225.0,0.0,2.0,13.0,2.0,10.0,84.0,106.0,448.0,481.0,360.0
29227.0,0.0,0.0,1.0,3.0,0.0,4.0,4.0,9.0,13.0,10.0
29229.0,0.0,4.0,6.0,1.0,3.0,42.0,33.0,270.0,230.0,98.0
30001.0,0.0,0.0,1.0,0.0,0.0,44.0,25.0,32.0,167.0,143.0
30003.0,0.0,0.0,3.0,26.0,45.0,238.0,353.0,266.0,427.0,239.0
30005.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,19.0,315.0,115.0
30007.0,0.0,3.0,1.0,0.0,1.0,5.0,6.0,2.0,71.0,40.0
30009.0,0.0,0.0,6.0,0.0,14.0,37.0,30.0,35.0,144.0,200.0
30011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,67.0,25.0
30013.0,0.0,9.0,6.0,2.0,12.0,107.0,148.0,445.0,1092.0,1691.0
30015.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,21.0,80.0,92.0
30017.0,0.0,0.0,0.0,0.0,27.0,25.0,14.0,51.0,222.0,186.0
30019.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,43.0,20.0
30021.0,0.0,0.0,0.0,0.0,8.0,6.0,30.0,35.0,197.0,171.0
30023.0,0.0,3.0,0.0,0.0,1.0,16.0,13.0,84.0,241.0,243.0
30025.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,77.0,71.0
30027.0,0.0,0.0,1.0,-1.0,2.0,4.0,25.0,34.0,145.0,186.0
30029.0,0.0,11.0,26.0,0.0,21.0,179.0,362.0,577.0,2316.0,1423.0
30031.0,0.0,74.0,72.0,5.0,112.0,586.0,224.0,339.0,2033.0,1782.0
30033.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,11.0,15.0
30035.0,0.0,0.0,6.0,0.0,12.0,35.0,82.0,251.0,611.0,117.0
30037.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,11.0,4.0
30039.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,3.0,48.0,31.0
30041.0,0.0,1.0,0.0,0.0,0.0,39.0,42.0,103.0,594.0,350.0
30043.0,0.0,2.0,0.0,1.0,1.0,18.0,17.0,44.0,82.0,131.0
30045.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,7.0,23.0
30047.0,0.0,3.0,2.0,0.0,12.0,148.0,37.0,82.0,304.0,195.0
30049.0,0.0,12.0,4.0,0.0,10.0,96.0,74.0,117.0,768.0,654.0
30051.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,14.0,8.0,15.0
30053.0,0.0,5.0,2.0,0.0,1.0,60.0,21.0,39.0,130.0,207.0
30055.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,42.0,12.0
30057.0,0.0,6.0,2.0,0.0,0.0,65.0,20.0,16.0,87.0,113.0
30059.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,21.0,51.0,25.0
30061.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,10.0
30063.0,0.0,14.0,25.0,1.0,46.0,161.0,188.0,390.0,1556.0,935.0
30065.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,25.0,88.0,51.0
30067.0,0.0,3.0,5.0,0.0,3.0,36.0,16.0,40.0,143.0,148.0
30069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
30071.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,11.0,68.0,36.0
30073.0,0.0,0.0,2.0,0.0,0.0,7.0,7.0,38.0,106.0,44.0
30075.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,48.0,10.0
30077.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,170.0,208.0
30079.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,29.0,15.0
30081.0,0.0,1.0,4.0,9.0,13.0,38.0,42.0,47.0,296.0,324.0
30083.0,0.0,0.0,3.0,0.0,9.0,33.0,13.0,29.0,258.0,86.0
30085.0,0.0,1.0,6.0,0.0,0.0,10.0,25.0,352.0,537.0,154.0
30087.0,0.0,0.0,0.0,0.0,9.0,13.0,244.0,380.0,207.0,-34.0
30089.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,17.0,60.0,50.0
30091.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,67.0,118.0
30093.0,0.0,10.0,1.0,0.0,3.0,47.0,51.0,158.0,341.0,513.0
30095.0,0.0,0.0,1.0,0.0,4.0,13.0,18.0,41.0,83.0,150.0
30097.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,28.0,50.0,89.0
30099.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,8.0,65.0,43.0
30101.0,0.0,7.0,22.0,0.0,2.0,0.0,16.0,64.0,225.0,230.0
30103.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,21.0,4.0
30105.0,0.0,0.0,0.0,0.0,3.0,8.0,29.0,52.0,289.0,108.0
30107.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,17.0,51.0,18.0
30109.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,35.0,17.0
30111.0,0.0,31.0,49.0,19.0,75.0,848.0,1058.0,1251.0,3523.0,2092.0
31001.0,0.0,3.0,161.0,106.0,24.0,45.0,71.0,164.0,186.0,438.0
31003.0,0.0,1.0,1.0,6.0,1.0,9.0,7.0,55.0,84.0,23.0
31005.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0
31007.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0
31009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0
31011.0,0.0,0.0,0.0,6.0,1.0,0.0,19.0,62.0,45.0,105.0
31013.0,0.0,0.0,1.0,1.0,1.0,7.0,15.0,66.0,184.0,119.0
31015.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,20.0,48.0,15.0
31017.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,44.0,45.0
31019.0,0.0,6.0,95.0,56.0,27.0,145.0,353.0,438.0,863.0,814.0
31021.0,0.0,0.0,3.0,6.0,5.0,5.0,47.0,15.0,39.0,119.0
31023.0,0.0,0.0,4.0,44.0,3.0,5.0,38.0,31.0,141.0,139.0
31025.0,0.0,2.0,3.0,45.0,16.0,88.0,102.0,87.0,189.0,203.0
31027.0,0.0,0.0,4.0,4.0,9.0,4.0,27.0,41.0,52.0,97.0
31029.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,13.0,136.0,68.0
31031.0,0.0,0.0,1.0,0.0,0.0,3.0,17.0,30.0,18.0,65.0
31033.0,0.0,0.0,6.0,3.0,10.0,7.0,2.0,15.0,54.0,236.0
31035.0,0.0,0.0,9.0,15.0,3.0,20.0,10.0,23.0,93.0,104.0
31037.0,0.0,0.0,69.0,548.0,51.0,24.0,37.0,65.0,170.0,163.0
31039.0,0.0,0.0,6.0,25.0,4.0,22.0,26.0,75.0,126.0,170.0
31041.0,0.0,0.0,23.0,8.0,9.0,3.0,31.0,17.0,158.0,85.0
31043.0,0.0,0.0,656.0,1007.0,96.0,142.0,109.0,230.0,236.0,228.0
31045.0,0.0,0.0,2.0,-1.0,2.0,5.0,68.0,54.0,73.0,123.0
31047.0,0.0,1.0,455.0,382.0,19.0,85.0,63.0,85.0,187.0,397.0
31049.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,11.0,12.0
31051.0,0.0,0.0,7.0,20.0,21.0,8.0,5.0,34.0,69.0,58.0
31053.0,0.0,3.0,52.0,410.0,222.0,68.0,157.0,315.0,279.0,805.0
31055.0,0.0,85.0,571.0,3542.0,2886.0,3157.0,3241.0,2942.0,5657.0,8457.0
31057.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,17.0,18.0
31059.0,0.0,0.0,1.0,5.0,8.0,8.0,9.0,26.0,38.0,148.0
31061.0,0.0,0.0,5.0,1.0,0.0,3.0,11.0,11.0,49.0,60.0
31063.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,35.0,29.0
31065.0,0.0,0.0,3.0,6.0,1.0,5.0,14.0,11.0,54.0,92.0
31067.0,0.0,0.0,36.0,9.0,7.0,29.0,51.0,133.0,329.0,180.0
31069.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,38.0,16.0
31071.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,23.0,34.0
31073.0,0.0,1.0,8.0,4.0,0.0,2.0,9.0,15.0,23.0,27.0
31075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0
31077.0,0.0,0.0,2.0,0.0,1.0,5.0,4.0,20.0,16.0,21.0
31079.0,0.0,8.0,1017.0,478.0,88.0,117.0,141.0,190.0,719.0,729.0
31081.0,0.0,0.0,42.0,13.0,9.0,32.0,10.0,34.0,96.0,83.0
31083.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,18.0,41.0,38.0
31085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0
31087.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,36.0,23.0
31089.0,0.0,0.0,0.0,1.0,2.0,4.0,13.0,73.0,235.0,89.0
31091.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,12.0,5.0
31093.0,0.0,0.0,12.0,30.0,4.0,9.0,9.0,36.0,68.0,75.0
31095.0,0.0,0.0,4.0,2.0,3.0,5.0,5.0,13.0,53.0,147.0
31097.0,0.0,0.0,4.0,2.0,1.0,4.0,12.0,42.0,32.0,142.0
31099.0,0.0,1.0,3.0,7.0,2.0,15.0,83.0,38.0,109.0,86.0
31101.0,0.0,0.0,0.0,2.0,2.0,14.0,28.0,19.0,54.0,96.0
31103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,8.0
31105.0,0.0,0.0,9.0,-1.0,2.0,5.0,0.0,2.0,48.0,44.0
31107.0,0.0,2.0,0.0,8.0,11.0,9.0,36.0,115.0,79.0,95.0
31109.0,0.0,8.0,232.0,965.0,518.0,1305.0,1022.0,2440.0,3024.0,2985.0
31111.0,0.0,5.0,20.0,23.0,9.0,38.0,175.0,169.0,560.0,726.0
31113.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,11.0
31115.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,8.0
31117.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,2.0
31119.0,0.0,2.0,113.0,199.0,48.0,52.0,188.0,245.0,270.0,1145.0
31121.0,0.0,0.0,12.0,21.0,5.0,9.0,20.0,15.0,79.0,83.0
31123.0,0.0,0.0,1.0,10.0,26.0,21.0,8.0,13.0,19.0,111.0
31125.0,0.0,0.0,2.0,2.0,0.0,4.0,3.0,39.0,63.0,74.0
31127.0,0.0,1.0,0.0,2.0,2.0,14.0,61.0,50.0,34.0,81.0
31129.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,7.0,92.0,46.0
31131.0,0.0,0.0,1.0,6.0,15.0,20.0,72.0,53.0,167.0,223.0
31133.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,9.0,13.0,23.0
31135.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,19.0,52.0
31137.0,0.0,0.0,5.0,15.0,6.0,8.0,34.0,42.0,151.0,139.0
31139.0,0.0,0.0,1.0,5.0,2.0,9.0,43.0,49.0,90.0,134.0
31141.0,0.0,1.0,82.0,494.0,87.0,102.0,106.0,263.0,454.0,544.0
31143.0,0.0,0.0,7.0,4.0,1.0,12.0,9.0,32.0,128.0,72.0
31145.0,0.0,0.0,3.0,2.0,1.0,9.0,5.0,22.0,171.0,200.0
31147.0,0.0,0.0,0.0,1.0,4.0,15.0,14.0,23.0,70.0,103.0
31149.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,35.0,15.0,11.0
31151.0,0.0,0.0,129.0,368.0,36.0,48.0,53.0,112.0,178.0,233.0
31153.0,0.0,16.0,106.0,498.0,547.0,811.0,863.0,937.0,2417.0,2367.0
31155.0,0.0,2.0,7.0,27.0,41.0,51.0,98.0,263.0,234.0,250.0
31157.0,0.0,1.0,28.0,73.0,113.0,69.0,74.0,66.0,174.0,1650.0
31159.0,0.0,0.0,8.0,20.0,6.0,60.0,70.0,75.0,194.0,177.0
31161.0,0.0,0.0,0.0,0.0,4.0,5.0,14.0,26.0,98.0,63.0
31163.0,0.0,0.0,1.0,3.0,1.0,2.0,9.0,11.0,32.0,35.0
31165.0,0.0,0.0,0.0,0.0,6.0,-1.0,1.0,1.0,5.0,2.0
31167.0,0.0,0.0,5.0,15.0,1.0,5.0,8.0,7.0,44.0,53.0
31169.0,0.0,0.0,0.0,1.0,0.0,24.0,2.0,4.0,40.0,85.0
31171.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,12.0
31173.0,0.0,0.0,4.0,42.0,39.0,115.0,23.0,43.0,85.0,101.0
31175.0,0.0,0.0,1.0,3.0,4.0,2.0,9.0,24.0,47.0,38.0
31177.0,0.0,19.0,3.0,8.0,20.0,51.0,75.0,103.0,263.0,244.0
31179.0,0.0,0.0,1.0,14.0,13.0,7.0,19.0,115.0,204.0,198.0
31181.0,0.0,0.0,4.0,1.0,1.0,3.0,4.0,5.0,102.0,32.0
31183.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0
31185.0,0.0,1.0,11.0,24.0,5.0,28.0,44.0,69.0,232.0,393.0
32001.0,0.0,0.0,3.0,4.0,4.0,33.0,40.0,70.0,60.0,285.0
32003.0,0.0,869.0,3110.0,2678.0,8438.0,26150.0,18175.0,7756.0,15186.0,13155.0
32005.0,0.0,6.0,13.0,13.0,33.0,97.0,85.0,61.0,112.0,57.0
32007.0,0.0,5.0,10.0,9.0,97.0,340.0,342.0,168.0,526.0,519.0
32009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
32011.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,3.0,8.0
32013.0,0.0,3.0,38.0,37.0,5.0,13.0,15.0,18.0,49.0,36.0
32015.0,0.0,0.0,7.0,13.0,15.0,14.0,10.0,15.0,36.0,29.0
32017.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,41.0,65.0
32019.0,0.0,1.0,27.0,34.0,53.0,79.0,132.0,113.0,159.0,112.0
32021.0,0.0,0.0,4.0,0.0,1.0,6.0,1.0,1.0,5.0,12.0
32023.0,0.0,1.0,35.0,26.0,42.0,238.0,127.0,44.0,200.0,301.0
32027.0,0.0,0.0,0.0,0.0,6.0,7.0,9.0,0.0,2.0,13.0
32029.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,12.0,3.0
32031.0,0.0,121.0,752.0,704.0,1079.0,2488.0,2060.0,2338.0,4036.0,4265.0
32033.0,0.0,1.0,2.0,1.0,0.0,9.0,12.0,40.0,53.0,86.0
32510.0,0.0,5.0,40.0,53.0,53.0,154.0,122.0,120.0,186.0,272.0
33001.0,0.0,12.0,22.0,26.0,21.0,23.0,21.0,23.0,99.0,128.0
33003.0,0.0,12.0,19.0,16.0,7.0,32.0,19.0,18.0,35.0,68.0
33005.0,0.0,4.0,36.0,17.0,14.0,14.0,44.0,23.0,40.0,112.0
33007.0,0.0,0.0,2.0,3.0,2.0,9.0,2.0,4.0,63.0,139.0
33009.0,0.0,34.0,16.0,26.0,9.0,18.0,11.0,30.0,101.0,140.0
33011.0,0.0,99.0,865.0,1500.0,811.0,468.0,297.0,386.0,1167.0,976.0
33013.0,0.0,27.0,150.0,165.0,68.0,47.0,45.0,90.0,286.0,332.0
33015.0,0.0,137.0,555.0,614.0,168.0,150.0,185.0,227.0,690.0,710.0
33017.0,0.0,28.0,113.0,128.0,23.0,33.0,58.0,179.0,152.0,384.0
33019.0,0.0,4.0,8.0,7.0,13.0,7.0,9.0,10.0,33.0,72.0
34001.0,0.0,31.0,933.0,1250.0,649.0,501.0,388.0,376.0,963.0,1357.0
34003.0,0.0,2909.0,12701.0,2662.0,1151.0,1049.0,1128.0,910.0,1556.0,4755.0
34005.0,0.0,202.0,2488.0,1937.0,541.0,613.0,614.0,789.0,794.0,2244.0
34007.0,0.0,228.0,3291.0,2991.0,807.0,984.0,856.0,805.0,1045.0,3457.0
34009.0,0.0,12.0,311.0,294.0,123.0,66.0,99.0,118.0,88.0,197.0
34011.0,0.0,18.0,705.0,1575.0,665.0,252.0,358.0,230.0,183.0,441.0
34013.0,0.0,1900.0,11782.0,3967.0,1109.0,730.0,836.0,797.0,1756.0,6995.0
34015.0,0.0,114.0,1137.0,983.0,344.0,481.0,626.0,985.0,921.0,1324.0
34017.0,0.0,1606.0,13310.0,3851.0,74.0,637.0,666.0,588.0,1272.0,4478.0
34019.0,0.0,97.0,506.0,390.0,87.0,50.0,83.0,119.0,283.0,317.0
34021.0,0.0,268.0,3669.0,2996.0,726.0,361.0,313.0,330.0,716.0,1453.0
34023.0,0.0,1277.0,10438.0,4206.0,895.0,857.0,783.0,1148.0,2949.0,2842.0
34025.0,0.0,1140.0,4893.0,2186.0,921.0,917.0,677.0,1215.0,2360.0,2094.0
34027.0,0.0,841.0,4446.0,1176.0,275.0,398.0,355.0,411.0,1391.0,1725.0
34029.0,0.0,1022.0,5353.0,2373.0,866.0,800.0,767.0,2484.0,3273.0,1476.0
34031.0,0.0,1294.0,11155.0,3721.0,709.0,550.0,922.0,762.0,1047.0,4329.0
34033.0,0.0,12.0,219.0,403.0,134.0,97.0,116.0,91.0,113.0,139.0
34035.0,0.0,413.0,3051.0,1119.0,286.0,308.0,243.0,410.0,719.0,955.0
34037.0,0.0,132.0,789.0,189.0,82.0,103.0,104.0,112.0,243.0,280.0
34039.0,0.0,1418.0,11160.0,3243.0,565.0,137.0,580.0,624.0,2825.0,3252.0
34041.0,0.0,76.0,827.0,257.0,73.0,96.0,66.0,50.0,175.0,356.0
35001.0,0.0,129.0,682.0,665.0,667.0,2592.0,1074.0,798.0,5029.0,4558.0
35003.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,5.0
35005.0,0.0,10.0,12.0,25.0,47.0,240.0,393.0,495.0,794.0,1000.0
35006.0,0.0,2.0,50.0,89.0,71.0,119.0,67.0,28.0,223.0,301.0
35007.0,0.0,0.0,5.0,0.0,4.0,4.0,6.0,17.0,5.0,41.0
35009.0,0.0,3.0,14.0,35.0,111.0,290.0,219.0,179.0,516.0,916.0
35011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0
35013.0,0.0,18.0,126.0,322.0,483.0,1222.0,656.0,601.0,2552.0,3667.0
35015.0,0.0,4.0,8.0,10.0,58.0,162.0,250.0,369.0,670.0,546.0
35017.0,0.0,0.0,14.0,1.0,3.0,48.0,16.0,42.0,73.0,89.0
35019.0,0.0,0.0,14.0,6.0,0.0,11.0,1.0,2.0,7.0,11.0
35021.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,3.0
35023.0,0.0,0.0,0.0,1.0,48.0,36.0,13.0,3.0,16.0,26.0
35025.0,0.0,2.0,8.0,16.0,106.0,473.0,526.0,317.0,760.0,728.0
35027.0,0.0,0.0,2.0,0.0,9.0,86.0,72.0,46.0,158.0,137.0
35028.0,0.0,0.0,6.0,0.0,2.0,12.0,7.0,6.0,7.0,45.0
35029.0,0.0,0.0,5.0,3.0,71.0,144.0,93.0,108.0,237.0,856.0
35031.0,0.0,16.0,1011.0,1388.0,960.0,613.0,215.0,140.0,386.0,437.0
35033.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,8.0,5.0
35035.0,0.0,0.0,5.0,17.0,20.0,140.0,36.0,52.0,283.0,262.0
35037.0,0.0,0.0,4.0,1.0,1.0,25.0,32.0,11.0,32.0,44.0
35039.0,0.0,4.0,10.0,33.0,51.0,195.0,65.0,42.0,130.0,240.0
35041.0,0.0,1.0,8.0,31.0,19.0,80.0,62.0,84.0,196.0,225.0
35043.0,0.0,29.0,360.0,179.0,160.0,342.0,177.0,128.0,731.0,878.0
35045.0,0.0,32.0,589.0,1112.0,689.0,572.0,198.0,167.0,491.0,519.0
35047.0,0.0,1.0,1.0,13.0,6.0,20.0,40.0,20.0,86.0,94.0
35049.0,0.0,42.0,58.0,42.0,95.0,324.0,260.0,207.0,664.0,1329.0
35051.0,0.0,0.0,1.0,0.0,10.0,17.0,9.0,10.0,33.0,104.0
35053.0,0.0,3.0,39.0,8.0,10.0,13.0,4.0,30.0,155.0,131.0
35055.0,0.0,11.0,7.0,6.0,18.0,52.0,21.0,31.0,78.0,222.0
35057.0,0.0,3.0,12.0,17.0,11.0,16.0,4.0,13.0,28.0,60.0
35059.0,0.0,0.0,3.0,1.0,3.0,18.0,6.0,0.0,8.0,12.0
35061.0,0.0,5.0,40.0,29.0,47.0,233.0,159.0,72.0,471.0,512.0
36001.0,0.0,226.0,939.0,695.0,242.0,401.0,267.0,350.0,605.0,700.0
36003.0,0.0,9.0,26.0,10.0,14.0,15.0,15.0,25.0,110.0,365.0
36005.0,0.0,0.0,0.0,0.0,0.0,0.0,51610.0,1481.0,2676.0,2945.0
36007.0,0.0,38.0,246.0,282.0,150.0,321.0,270.0,366.0,2037.0,652.0
36009.0,0.0,6.0,41.0,41.0,35.0,35.0,47.0,71.0,260.0,139.0
36011.0,0.0,4.0,44.0,43.0,24.0,28.0,35.0,42.0,218.0,194.0
36013.0,0.0,7.0,26.0,51.0,43.0,101.0,166.0,196.0,255.0,389.0
36015.0,0.0,20.0,102.0,15.0,4.0,22.0,40.0,307.0,1316.0,505.0
36017.0,0.0,19.0,79.0,35.0,13.0,61.0,21.0,25.0,166.0,82.0
36019.0,0.0,21.0,38.0,36.0,6.0,25.0,24.0,12.0,101.0,114.0
36021.0,0.0,36.0,134.0,217.0,77.0,52.0,53.0,26.0,64.0,218.0
36023.0,0.0,10.0,18.0,13.0,6.0,44.0,9.0,84.0,400.0,108.0
36025.0,0.0,16.0,45.0,18.0,12.0,11.0,13.0,21.0,51.0,89.0
36027.0,0.0,484.0,2470.0,955.0,298.0,283.0,375.0,272.0,410.0,638.0
36029.0,0.0,499.0,2820.0,2751.0,1222.0,1200.0,1380.0,1628.0,1914.0,4332.0
36031.0,0.0,5.0,23.0,9.0,5.0,13.0,74.0,40.0,34.0,27.0
36033.0,0.0,6.0,9.0,7.0,8.0,20.0,8.0,8.0,20.0,102.0
36035.0,0.0,1.0,70.0,137.0,48.0,19.0,36.0,28.0,26.0,28.0
36037.0,0.0,11.0,142.0,49.0,36.0,32.0,25.0,35.0,77.0,196.0
36039.0,0.0,10.0,121.0,107.0,22.0,29.0,18.0,18.0,176.0,82.0
36041.0,0.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,3.0,8.0
36043.0,0.0,12.0,46.0,50.0,51.0,80.0,58.0,41.0,58.0,95.0
36045.0,0.0,11.0,50.0,13.0,12.0,43.0,21.0,22.0,48.0,104.0
36047.0,0.0,0.0,0.0,0.0,0.0,0.0,64998.0,3846.0,7157.0,5370.0
36049.0,0.0,2.0,7.0,11.0,10.0,4.0,15.0,1.0,96.0,91.0
36051.0,0.0,15.0,54.0,50.0,10.0,36.0,18.0,25.0,124.0,156.0
36053.0,0.0,49.0,82.0,185.0,41.0,41.0,63.0,36.0,88.0,133.0
36055.0,0.0,257.0,1184.0,1501.0,800.0,968.0,742.0,633.0,1512.0,2856.0
36057.0,0.0,6.0,47.0,38.0,27.0,36.0,52.0,29.0,38.0,49.0
36059.0,0.0,8544.0,27310.0,4542.0,1411.0,1396.0,1474.0,2180.0,2007.0,4824.0
36061.0,0.0,0.0,0.0,7530.0,0.0,0.0,24589.0,1442.0,2961.0,3453.0
36063.0,0.0,41.0,379.0,617.0,197.0,206.0,178.0,170.0,336.0,584.0
36065.0,0.0,34.0,405.0,588.0,600.0,443.0,204.0,162.0,395.0,738.0
36067.0,0.0,249.0,583.0,1338.0,672.0,622.0,428.0,532.0,975.0,2251.0
36069.0,0.0,20.0,70.0,117.0,52.0,90.0,42.0,84.0,226.0,238.0
36071.0,0.0,1556.0,7094.0,1756.0,317.0,359.0,351.0,710.0,1405.0,1483.0
36073.0,0.0,5.0,84.0,140.0,52.0,12.0,13.0,30.0,77.0,95.0
